,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_nuclear_production_forecast
925,02/08/2019 13:00:00,2019-02-08 08:00:00,265.38,1,5123,4032,0,1650,0,193,731,0
926,02/08/2019 14:00:00,2019-02-08 09:00:00,262.23,1,5272,4006,0,1960,3,215,737,0
927,02/08/2019 15:00:00,2019-02-08 10:00:00,263.72,1,5339,3944,0,1883,5,329,733,0
928,02/08/2019 16:00:00,2019-02-08 11:00:00,273.94,1,5506,3914,0,1441,8,448,739,0
929,02/08/2019 17:00:00,2019-02-08 12:00:00,274.3,1,5371,3913,0,1220,19,524,740,0
930,02/08/2019 18:00:00,2019-02-08 13:00:00,253.36,1,4360,3932,0,1064,61,639,735,0
931,02/08/2019 19:00:00,2019-02-08 14:00:00,246.26,1,4123,3970,0,1037,60,696,729,0
932,02/08/2019 20:00:00,2019-02-08 15:00:00,243.35,1,4029,3971,0,1078,59,704,736,0
933,02/08/2019 21:00:00,2019-02-08 16:00:00,247.72,1,4282,4006,0,1087,50,715,727,0
934,02/08/2019 22:00:00,2019-02-08 17:00:00,254.78,1,4867,4044,0,1230,14,846,740,0
935,02/08/2019 23:00:00,2019-02-08 18:00:00,258.72,1,5434,4031,0,1478,0,966,733,0
936,02/09/2019 00:00:00,2019-02-08 19:00:00,252.31,1,5446,4004,0,1815,0,1018,731,0
937,02/09/2019 01:00:00,2019-02-08 20:00:00,260.26,1,5530,4002,0,1514,0,938,714,0
938,02/09/2019 02:00:00,2019-02-08 21:00:00,267.46,1,5595,3993,0,1289,0,872,721,0
939,02/09/2019 03:00:00,2019-02-08 22:00:00,257.96,1,4936,3987,0,1195,0,815,714,0
940,02/09/2019 04:00:00,2019-02-08 23:00:00,253.5,1,4422,3957,0,993,0,762,721,0
941,02/09/2019 05:00:00,2019-02-09 00:00:00,243.63,1,4050,4026,0,1009,0,780,739,0
942,02/09/2019 06:00:00,2019-02-09 01:00:00,224.26,1,3256,4016,0,982,0,767,729,0
943,02/09/2019 07:00:00,2019-02-09 02:00:00,224.5,1,3241,4017,0,1019,0,706,731,0
944,02/09/2019 08:00:00,2019-02-09 03:00:00,224.37,1,3219,4029,0,1010,0,690,735,0
945,02/09/2019 09:00:00,2019-02-09 04:00:00,225.98,1,3287,4038,0,995,0,704,734,0
946,02/09/2019 10:00:00,2019-02-09 05:00:00,230.01,1,3432,4037,0,993,0,693,731,0
947,02/09/2019 11:00:00,2019-02-09 06:00:00,235.73,1,3670,4058,0,982,0,694,728,0
948,02/09/2019 12:00:00,2019-02-09 07:00:00,251.96,1,4323,4040,0,1002,0,674,738,0
949,02/09/2019 13:00:00,2019-02-09 08:00:00,252.44,1,4443,4043,0,1001,7,748,730,0
950,02/09/2019 14:00:00,2019-02-09 09:00:00,246.37,1,4334,4007,4,1174,34,778,732,0
951,02/09/2019 15:00:00,2019-02-09 10:00:00,241.9,1,4158,4021,62,1234,81,795,732,0
952,02/09/2019 16:00:00,2019-02-09 11:00:00,228.94,1,3669,4002,21,1191,109,814,727,0
953,02/09/2019 17:00:00,2019-02-09 12:00:00,222.37,1,3468,4017,0,1170,115,853,731,0
954,02/09/2019 18:00:00,2019-02-09 13:00:00,227.37,1,3539,3998,0,1032,115,840,727,0
955,02/09/2019 19:00:00,2019-02-09 14:00:00,216.39,1,3155,4015,0,1057,113,852,733,0
956,02/09/2019 20:00:00,2019-02-09 15:00:00,223.62,1,3471,4051,0,1070,98,886,738,0
957,02/09/2019 21:00:00,2019-02-09 16:00:00,237.28,1,3998,4040,0,1106,63,863,740,0
958,02/09/2019 22:00:00,2019-02-09 17:00:00,254.23,1,4759,4048,33,1195,16,851,741,0
959,02/09/2019 23:00:00,2019-02-09 18:00:00,249.68,1,5149,4052,29,1864,1,850,749,0
960,02/10/2019 00:00:00,2019-02-09 19:00:00,240.03,1,5138,4007,0,2415,0,837,744,0
961,02/10/2019 01:00:00,2019-02-09 20:00:00,245.42,1,5025,3994,0,2006,0,791,731,0
962,02/10/2019 02:00:00,2019-02-09 21:00:00,254.17,1,5031,4000,0,1531,0,813,744,0
963,02/10/2019 03:00:00,2019-02-09 22:00:00,253.36,1,4650,3989,0,1140,0,853,739,0
964,02/10/2019 04:00:00,2019-02-09 23:00:00,240.92,1,4036,3981,0,1062,0,877,735,0
965,02/10/2019 05:00:00,2019-02-10 00:00:00,224.66,1,3494,4028,0,1160,0,881,736,0
966,02/10/2019 06:00:00,2019-02-10 01:00:00,215.94,1,3060,3963,0,1056,0,863,720,0
967,02/10/2019 07:00:00,2019-02-10 02:00:00,210.85,1,2827,4017,0,950,0,856,731,0
968,02/10/2019 08:00:00,2019-02-10 03:00:00,216.73,1,3001,4026,0,936,0,830,734,0
969,02/10/2019 09:00:00,2019-02-10 04:00:00,215.94,1,2996,4026,0,970,0,821,731,0
970,02/10/2019 10:00:00,2019-02-10 05:00:00,211.58,1,2835,4014,0,957,0,822,728,0
971,02/10/2019 11:00:00,2019-02-10 06:00:00,218.21,1,3145,4066,0,1028,0,832,737,0
972,02/10/2019 12:00:00,2019-02-10 07:00:00,228.07,1,3524,4036,0,1098,0,797,732,0
973,02/10/2019 13:00:00,2019-02-10 08:00:00,237.41,1,3925,4041,0,1097,9,802,727,0
974,02/10/2019 14:00:00,2019-02-10 09:00:00,233.31,1,3808,4026,0,1148,41,798,725,0
975,02/10/2019 15:00:00,2019-02-10 10:00:00,223.21,1,3552,4031,0,1296,83,817,733,0
976,02/10/2019 16:00:00,2019-02-10 11:00:00,220.7,1,3447,4013,0,1227,99,850,721,0
977,02/10/2019 17:00:00,2019-02-10 12:00:00,224.65,1,3546,4014,0,1130,109,865,722,0
978,02/10/2019 18:00:00,2019-02-10 13:00:00,227.19,1,3526,4025,0,1006,108,882,748,0
979,02/10/2019 19:00:00,2019-02-10 14:00:00,240.06,1,4016,4044,0,999,99,878,770,0
980,02/10/2019 20:00:00,2019-02-10 15:00:00,240.65,1,4058,4029,0,1046,76,882,768,0
981,02/10/2019 21:00:00,2019-02-10 16:00:00,238.55,1,3986,4056,0,1063,38,900,772,0
982,02/10/2019 22:00:00,2019-02-10 17:00:00,250.83,1,4555,4063,0,1123,12,863,767,0
983,02/10/2019 23:00:00,2019-02-10 18:00:00,240.2,1,5000,4077,0,2267,0,817,779,0
984,02/11/2019 00:00:00,2019-02-10 19:00:00,243.41,1,5193,4014,0,2379,0,804,781,0
985,02/11/2019 01:00:00,2019-02-10 20:00:00,243.72,1,4959,4011,0,2094,0,815,783,0
986,02/11/2019 02:00:00,2019-02-10 21:00:00,244.8,1,4723,3994,0,1745,0,832,771,0
987,02/11/2019 03:00:00,2019-02-10 22:00:00,239.52,1,4081,4004,0,1355,0,765,771,0
988,02/11/2019 04:00:00,2019-02-10 23:00:00,223.81,1,3224,3997,0,1141,0,709,770,0
989,02/11/2019 05:00:00,2019-02-11 00:00:00,211.12,1,2636,3999,0,930,0,721,775,0
990,02/11/2019 06:00:00,2019-02-11 01:00:00,208.39,1,2560,4041,0,906,0,751,788,0
991,02/11/2019 07:00:00,2019-02-11 02:00:00,211.68,1,2631,4014,0,919,0,711,786,0
992,02/11/2019 08:00:00,2019-02-11 03:00:00,211.17,1,2613,4023,0,979,0,693,806,0
993,02/11/2019 09:00:00,2019-02-11 04:00:00,214.2,1,2725,4035,0,979,0,697,806,0
994,02/11/2019 10:00:00,2019-02-11 05:00:00,221.26,1,3001,4026,0,1002,0,729,807,0
995,02/11/2019 11:00:00,2019-02-11 06:00:00,236.31,1,3589,4043,0,1014,0,726,808,0
996,02/11/2019 12:00:00,2019-02-11 07:00:00,251.52,1,4648,4059,0,1454,0,717,817,0
997,02/11/2019 13:00:00,2019-02-11 08:00:00,257.1,1,5192,4025,0,1806,4,696,835,0
998,02/11/2019 14:00:00,2019-02-11 09:00:00,264.27,1,5408,4013,0,1668,19,642,823,0
999,02/11/2019 15:00:00,2019-02-11 10:00:00,269.08,1,5374,4017,0,1364,39,641,820,0
1000,02/11/2019 16:00:00,2019-02-11 11:00:00,265.53,1,5011,4007,0,1198,54,660,828,0
1001,02/11/2019 17:00:00,2019-02-11 12:00:00,263.58,1,4784,4013,0,1032,76,657,815,0
1002,02/11/2019 18:00:00,2019-02-11 13:00:00,261.11,1,4742,4031,0,1031,88,702,814,0
1003,02/11/2019 19:00:00,2019-02-11 14:00:00,258.24,1,4609,4005,0,1023,100,731,813,0
1004,02/11/2019 20:00:00,2019-02-11 15:00:00,249.97,1,4307,4036,0,1089,80,746,815,0
1005,02/11/2019 21:00:00,2019-02-11 16:00:00,260.42,1,4797,4039,0,1093,55,744,813,0
1006,02/11/2019 22:00:00,2019-02-11 17:00:00,275.66,1,5621,4048,0,1125,16,748,817,0
1007,02/11/2019 23:00:00,2019-02-11 18:00:00,270.19,1,6045,4039,0,1774,0,765,811,0
1008,02/12/2019 00:00:00,2019-02-11 19:00:00,267.76,1,6144,3997,0,2011,0,788,807,0
1009,02/12/2019 01:00:00,2019-02-11 20:00:00,274.7,1,6106,4005,0,1525,0,833,797,0
1010,02/12/2019 02:00:00,2019-02-11 21:00:00,270.39,1,5691,3998,0,1369,0,841,787,0
1011,02/12/2019 03:00:00,2019-02-11 22:00:00,258.7,1,4865,3977,0,1219,0,824,783,0
1012,02/12/2019 04:00:00,2019-02-11 23:00:00,249.52,1,4286,4005,0,1100,0,791,792,0
1013,02/12/2019 05:00:00,2019-02-12 00:00:00,238.38,1,3682,4000,0,1027,0,716,783,0
1014,02/12/2019 06:00:00,2019-02-12 01:00:00,228.08,1,3155,4000,0,966,0,661,801,0
1015,02/12/2019 07:00:00,2019-02-12 02:00:00,224.84,1,2960,4018,0,943,0,588,810,0
1016,02/12/2019 08:00:00,2019-02-12 03:00:00,228.61,1,3080,4028,0,972,0,551,818,0
1017,02/12/2019 09:00:00,2019-02-12 04:00:00,231.29,1,3130,4023,0,949,0,498,807,0
1018,02/12/2019 10:00:00,2019-02-12 05:00:00,239.98,1,3484,4068,0,953,0,523,829,0
1019,02/12/2019 11:00:00,2019-02-12 06:00:00,260.1,1,4452,4038,0,1066,0,527,820,0
1020,02/12/2019 12:00:00,2019-02-12 07:00:00,281.83,1,5838,4047,0,1279,0,509,822,0
1021,02/12/2019 13:00:00,2019-02-12 08:00:00,285.79,1,6450,4033,2,1608,5,481,821,0
1022,02/12/2019 14:00:00,2019-02-12 09:00:00,301.32,1,7048,4015,52,1417,15,385,807,0
1023,02/12/2019 15:00:00,2019-02-12 10:00:00,310.54,1,7049,4022,36,1075,19,282,823,0
1024,02/12/2019 16:00:00,2019-02-12 11:00:00,314.38,1,7495,4023,19,1189,21,246,827,0
1025,02/12/2019 17:00:00,2019-02-12 12:00:00,314.92,1,7590,4010,16,1225,16,233,809,0
1026,02/12/2019 18:00:00,2019-02-12 13:00:00,319.03,1,7891,4022,47,1251,11,254,840,0
1027,02/12/2019 19:00:00,2019-02-12 14:00:00,317.42,1,7838,4003,61,1284,8,292,830,0
1028,02/12/2019 20:00:00,2019-02-12 15:00:00,309.63,1,7645,4010,11,1404,4,336,801,0
1029,02/12/2019 21:00:00,2019-02-12 16:00:00,311.46,1,7656,4020,0,1279,1,362,806,0
1030,02/12/2019 22:00:00,2019-02-12 17:00:00,308.53,1,7846,4037,0,1462,0,425,805,0
1031,02/12/2019 23:00:00,2019-02-12 18:00:00,296.2,1,8030,4034,0,2149,0,520,800,0
1032,02/13/2019 00:00:00,2019-02-12 19:00:00,300.81,1,8074,3986,0,1968,0,542,814,0
1033,02/13/2019 01:00:00,2019-02-12 20:00:00,299.04,1,7545,3978,0,1655,0,563,793,0
1034,02/13/2019 02:00:00,2019-02-12 21:00:00,297.54,1,6924,3978,0,1231,0,603,776,0
1035,02/13/2019 03:00:00,2019-02-12 22:00:00,282.92,1,5830,3979,0,1056,0,662,776,0
1036,02/13/2019 04:00:00,2019-02-12 23:00:00,259.68,1,4586,3964,0,1014,0,711,774,0
1037,02/13/2019 05:00:00,2019-02-13 00:00:00,238.67,1,3688,3967,0,1008,0,724,765,0
1038,02/13/2019 06:00:00,2019-02-13 01:00:00,215.1,1,2800,3981,0,929,0,822,791,0
1039,02/13/2019 07:00:00,2019-02-13 02:00:00,206.64,1,2517,3991,0,874,0,877,799,0
1040,02/13/2019 08:00:00,2019-02-13 03:00:00,205.19,1,2499,4052,0,885,0,860,804,0
1041,02/13/2019 09:00:00,2019-02-13 04:00:00,206.02,1,2569,4022,0,920,0,923,805,0
1042,02/13/2019 10:00:00,2019-02-13 05:00:00,210.38,1,2787,4038,0,973,0,939,796,0
1043,02/13/2019 11:00:00,2019-02-13 06:00:00,210.87,1,2834,4052,0,1039,0,957,817,0
1044,02/13/2019 12:00:00,2019-02-13 07:00:00,235.37,1,4017,4083,0,1390,0,908,831,0
1045,02/13/2019 13:00:00,2019-02-13 08:00:00,246.61,1,4722,4035,0,1651,0,865,812,0
1046,02/13/2019 14:00:00,2019-02-13 09:00:00,253.28,1,5076,4020,8,1682,4,846,797,0
1047,02/13/2019 15:00:00,2019-02-13 10:00:00,259.32,1,5161,4016,80,1656,11,776,807,0
1048,02/13/2019 16:00:00,2019-02-13 11:00:00,265.77,1,5148,4006,157,1583,24,625,803,0
1049,02/13/2019 17:00:00,2019-02-13 12:00:00,271.78,1,5041,3976,116,1257,30,498,786,0
1050,02/13/2019 18:00:00,2019-02-13 13:00:00,270.33,1,4841,4016,28,1137,36,364,804,0
1051,02/13/2019 19:00:00,2019-02-13 14:00:00,279.1,1,5133,4027,30,1118,26,264,816,0
1052,02/13/2019 20:00:00,2019-02-13 15:00:00,280.88,1,5285,4031,0,1195,25,206,827,0
1053,02/13/2019 21:00:00,2019-02-13 16:00:00,287.57,1,5628,4033,0,1137,22,214,814,0
1054,02/13/2019 22:00:00,2019-02-13 17:00:00,289.5,1,5918,4071,0,1236,8,219,813,0
1055,02/13/2019 23:00:00,2019-02-13 18:00:00,277.44,1,6093,4057,0,1974,0,236,815,0
1056,02/14/2019 00:00:00,2019-02-13 19:00:00,277.24,1,6228,4015,0,2188,0,232,840,0
1057,02/14/2019 01:00:00,2019-02-13 20:00:00,284.39,1,6177,4008,0,1757,0,273,850,0
1058,02/14/2019 02:00:00,2019-02-13 21:00:00,286.53,1,5905,4000,0,1437,0,282,849,0
1059,02/14/2019 03:00:00,2019-02-13 22:00:00,277.98,1,5261,4005,0,1239,0,339,840,0
1060,02/14/2019 04:00:00,2019-02-13 23:00:00,262.99,1,4251,3987,0,1029,0,345,842,0
1061,02/14/2019 05:00:00,2019-02-14 00:00:00,242.68,1,3403,4010,0,1013,0,307,821,0
1062,02/14/2019 06:00:00,2019-02-14 01:00:00,236.36,1,3201,4025,0,955,0,334,795,0
1063,02/14/2019 07:00:00,2019-02-14 02:00:00,233.94,1,3131,4019,0,918,0,410,802,0
1064,02/14/2019 08:00:00,2019-02-14 03:00:00,229.7,1,3026,4021,0,913,0,474,805,0
1065,02/14/2019 09:00:00,2019-02-14 04:00:00,232.98,1,3195,4036,0,907,0,507,797,0
1066,02/14/2019 10:00:00,2019-02-14 05:00:00,243.25,1,3520,4046,0,893,0,509,833,0
1067,02/14/2019 11:00:00,2019-02-14 06:00:00,252.91,1,4121,4066,0,996,0,556,815,0
1068,02/14/2019 12:00:00,2019-02-14 07:00:00,263.16,2,5106,4063,0,1461,0,577,815,0
1069,02/14/2019 13:00:00,2019-02-14 08:00:00,263.4,5,5384,4044,19,1764,3,604,829,0
1070,02/14/2019 14:00:00,2019-02-14 09:00:00,269.55,1,5383,4010,29,1400,19,634,805,0
1071,02/14/2019 15:00:00,2019-02-14 10:00:00,270.2,1,5202,4011,29,1165,35,645,797,0
1072,02/14/2019 16:00:00,2019-02-14 11:00:00,274.77,1,5299,4018,29,976,51,661,787,0
1073,02/14/2019 17:00:00,2019-02-14 12:00:00,273.34,1,5288,4020,31,972,73,708,791,0
1074,02/14/2019 18:00:00,2019-02-14 13:00:00,268.47,1,4949,3994,41,970,72,678,787,0
1075,02/14/2019 19:00:00,2019-02-14 14:00:00,266.21,1,4827,4026,36,954,80,664,800,0
1076,02/14/2019 20:00:00,2019-02-14 15:00:00,257.86,1,4478,4022,26,979,75,652,779,0
1077,02/14/2019 21:00:00,2019-02-14 16:00:00,266.57,1,4927,4051,32,1014,57,664,798,0
1078,02/14/2019 22:00:00,2019-02-14 17:00:00,272.91,1,5227,4046,31,1105,20,581,797,0
1079,02/14/2019 23:00:00,2019-02-14 18:00:00,277.36,4,5706,4064,34,1401,2,502,803,0
1080,02/15/2019 00:00:00,2019-02-14 19:00:00,277.43,34,6072,4014,4,1813,2,439,785,0
1081,02/15/2019 01:00:00,2019-02-14 20:00:00,286.97,27,6260,4017,0,1555,2,342,782,0
1082,02/15/2019 02:00:00,2019-02-14 21:00:00,287.14,1,6055,4009,0,1398,2,300,788,0
1083,02/15/2019 03:00:00,2019-02-14 22:00:00,281,1,5317,3989,0,1157,2,254,782,0
1084,02/15/2019 04:00:00,2019-02-14 23:00:00,266.89,1,4401,4006,0,1058,2,197,800,0
1085,02/15/2019 05:00:00,2019-02-15 00:00:00,262.01,1,4037,4018,0,935,2,173,799,0
1086,02/15/2019 06:00:00,2019-02-15 01:00:00,261.34,1,3941,4022,0,891,2,169,810,0
1087,02/15/2019 07:00:00,2019-02-15 02:00:00,260.24,1,3919,4016,0,890,2,185,802,0
1088,02/15/2019 08:00:00,2019-02-15 03:00:00,260.56,1,3917,4024,0,829,2,222,803,0
1089,02/15/2019 09:00:00,2019-02-15 04:00:00,256.16,1,3756,4024,0,812,2,291,820,0
1090,02/15/2019 10:00:00,2019-02-15 05:00:00,252.84,1,3743,4046,0,835,2,394,834,0
1091,02/15/2019 11:00:00,2019-02-15 06:00:00,259.21,1,4276,4075,0,884,2,570,839,0
1092,02/15/2019 12:00:00,2019-02-15 07:00:00,253.5,1,4711,4045,1,1461,2,723,835,0
1093,02/15/2019 13:00:00,2019-02-15 08:00:00,256.46,2,4977,4042,18,1573,2,786,849,0
1094,02/15/2019 14:00:00,2019-02-15 09:00:00,262.57,1,5187,4025,41,1437,9,846,846,0
1095,02/15/2019 15:00:00,2019-02-15 10:00:00,264.63,1,5235,4031,53,1429,13,801,844,0
1096,02/15/2019 16:00:00,2019-02-15 11:00:00,265.29,1,5285,4025,60,1461,23,799,849,0
1097,02/15/2019 17:00:00,2019-02-15 12:00:00,266.25,1,5174,4017,66,1323,22,790,841,0
1098,02/15/2019 18:00:00,2019-02-15 13:00:00,268.1,1,5069,4014,54,1166,23,765,853,0
1099,02/15/2019 19:00:00,2019-02-15 14:00:00,264.32,1,4866,4016,41,1108,27,787,850,0
1100,02/15/2019 20:00:00,2019-02-15 15:00:00,261.48,1,4629,4004,43,1048,24,769,845,0
1101,02/15/2019 21:00:00,2019-02-15 16:00:00,258.02,1,4484,4024,42,1042,21,770,840,0
1102,02/15/2019 22:00:00,2019-02-15 17:00:00,259.8,1,4703,4053,41,1206,7,738,851,0
1103,02/15/2019 23:00:00,2019-02-15 18:00:00,261.96,5,5099,4058,55,1525,2,680,825,0
1104,02/16/2019 00:00:00,2019-02-15 19:00:00,254.26,24,4835,4008,13,1803,0,622,850,0
1105,02/16/2019 01:00:00,2019-02-15 20:00:00,258.35,1,4688,3981,0,1419,0,578,837,0
1106,02/16/2019 02:00:00,2019-02-15 21:00:00,262.83,1,4552,4000,0,999,0,602,821,0
1107,02/16/2019 03:00:00,2019-02-15 22:00:00,250.71,1,4005,3987,0,963,0,656,820,0
1108,02/16/2019 04:00:00,2019-02-15 23:00:00,231.84,1,3237,4014,0,926,0,679,830,0
1109,02/16/2019 05:00:00,2019-02-16 00:00:00,224.67,1,2915,4007,0,876,0,627,816,0
1110,02/16/2019 06:00:00,2019-02-16 01:00:00,208.81,1,2375,4004,0,853,0,637,821,0
1111,02/16/2019 07:00:00,2019-02-16 02:00:00,209.11,1,2303,4031,0,820,0,558,834,0
1112,02/16/2019 08:00:00,2019-02-16 03:00:00,205.03,1,2151,4021,0,797,0,551,836,0
1113,02/16/2019 09:00:00,2019-02-16 04:00:00,203.11,1,2120,4034,0,798,0,551,827,0
1114,02/16/2019 10:00:00,2019-02-16 05:00:00,203.63,1,2196,4045,0,825,0,608,828,0
1115,02/16/2019 11:00:00,2019-02-16 06:00:00,207.67,1,2337,4045,0,834,0,615,823,0
1116,02/16/2019 12:00:00,2019-02-16 07:00:00,214.36,1,2639,4058,0,987,0,605,832,0
1117,02/16/2019 13:00:00,2019-02-16 08:00:00,222.96,1,3027,4055,0,1073,6,632,828,0
1118,02/16/2019 14:00:00,2019-02-16 09:00:00,236.66,1,3536,4022,0,1051,39,620,816,0
1119,02/16/2019 15:00:00,2019-02-16 10:00:00,235.29,1,3467,4033,14,1046,77,624,832,0
1120,02/16/2019 16:00:00,2019-02-16 11:00:00,226.46,1,3104,4014,29,1050,85,638,835,0
1121,02/16/2019 17:00:00,2019-02-16 12:00:00,224.2,1,3015,4037,29,1007,88,643,834,0
1122,02/16/2019 18:00:00,2019-02-16 13:00:00,221.72,1,2866,4023,30,924,90,648,829,0
1123,02/16/2019 19:00:00,2019-02-16 14:00:00,224.98,1,2861,4033,31,828,90,585,831,0
1124,02/16/2019 20:00:00,2019-02-16 15:00:00,222.95,1,2896,4039,30,878,82,665,829,0
1125,02/16/2019 21:00:00,2019-02-16 16:00:00,226.73,1,3154,4048,16,968,56,742,841,0
1126,02/16/2019 22:00:00,2019-02-16 17:00:00,238.3,1,3792,4049,11,1162,20,792,844,0
1127,02/16/2019 23:00:00,2019-02-16 18:00:00,236.1,1,4165,4075,9,1566,1,913,839,0
1128,02/17/2019 00:00:00,2019-02-16 19:00:00,231.28,1,4273,4027,0,1920,0,985,836,0
1129,02/17/2019 01:00:00,2019-02-16 20:00:00,237.09,1,4182,4005,0,1505,0,966,826,0
1130,02/17/2019 02:00:00,2019-02-16 21:00:00,232.65,1,3915,4017,0,1452,0,943,835,0
1131,02/17/2019 03:00:00,2019-02-16 22:00:00,240.06,1,3984,4018,0,1168,0,886,816,0
1132,02/17/2019 04:00:00,2019-02-16 23:00:00,242.35,1,3825,3987,0,931,0,831,800,0
1133,02/17/2019 05:00:00,2019-02-17 00:00:00,234.74,1,3395,4005,0,867,0,773,818,0
1134,02/17/2019 06:00:00,2019-02-17 01:00:00,224.49,1,2966,3995,0,827,0,754,815,0
1135,02/17/2019 07:00:00,2019-02-17 02:00:00,214.18,1,2598,4017,0,811,0,758,830,0
1136,02/17/2019 08:00:00,2019-02-17 03:00:00,208.81,1,2438,4030,0,804,0,779,834,0
1137,02/17/2019 09:00:00,2019-02-17 04:00:00,211.98,1,2538,4038,0,782,0,763,823,0
1138,02/17/2019 10:00:00,2019-02-17 05:00:00,211.87,1,2493,4034,0,797,0,715,831,0
1139,02/17/2019 11:00:00,2019-02-17 06:00:00,218.33,1,2742,4041,0,812,0,744,831,0
1140,02/17/2019 12:00:00,2019-02-17 07:00:00,229.29,1,3102,4040,0,861,0,679,836,0
1141,02/17/2019 13:00:00,2019-02-17 08:00:00,235.47,1,3386,4044,0,979,12,599,829,0
1142,02/17/2019 14:00:00,2019-02-17 09:00:00,237.11,1,3397,4023,13,1006,49,544,837,0
1143,02/17/2019 15:00:00,2019-02-17 10:00:00,237.16,1,3268,4006,29,969,81,468,845,0
1144,02/17/2019 16:00:00,2019-02-17 11:00:00,230.74,1,2889,3993,33,994,92,263,832,0
1145,02/17/2019 17:00:00,2019-02-17 12:00:00,233.89,1,2929,4035,41,979,95,184,841,0
1146,02/17/2019 18:00:00,2019-02-17 13:00:00,229.89,1,2661,4005,43,892,98,143,840,0
1147,02/17/2019 19:00:00,2019-02-17 14:00:00,230.69,1,2777,4056,30,894,95,184,845,0
1148,02/17/2019 20:00:00,2019-02-17 15:00:00,241.62,1,3198,4046,25,941,80,172,838,0
1149,02/17/2019 21:00:00,2019-02-17 16:00:00,258.99,1,3877,4065,27,982,42,151,849,0
1150,02/17/2019 22:00:00,2019-02-17 17:00:00,263.15,1,4290,4058,27,1232,18,143,846,0
1151,02/17/2019 23:00:00,2019-02-17 18:00:00,256.32,3,4882,4042,25,2134,1,173,842,0
1152,02/18/2019 00:00:00,2019-02-17 19:00:00,254.42,28,4737,3978,0,2144,0,207,846,0
1153,02/18/2019 01:00:00,2019-02-17 20:00:00,254.97,28,4471,4009,0,1759,0,232,832,0
1154,02/18/2019 02:00:00,2019-02-17 21:00:00,257.83,8,4416,3997,0,1573,0,193,833,0
1155,02/18/2019 03:00:00,2019-02-17 22:00:00,263.18,1,4130,3987,0,1102,0,140,831,0
1156,02/18/2019 04:00:00,2019-02-17 23:00:00,257.09,1,3751,3994,0,996,0,136,836,0
1157,02/18/2019 05:00:00,2019-02-18 00:00:00,250.08,1,3399,4019,0,895,0,136,835,0
1158,02/18/2019 06:00:00,2019-02-18 01:00:00,250.53,1,3321,4032,0,813,0,113,839,0
1159,02/18/2019 07:00:00,2019-02-18 02:00:00,256.6,1,3525,4029,0,794,0,106,841,0
1160,02/18/2019 08:00:00,2019-02-18 03:00:00,256.27,1,3544,4028,0,788,0,116,826,0
1161,02/18/2019 09:00:00,2019-02-18 04:00:00,257.97,1,3603,4034,0,794,0,110,834,0
1162,02/18/2019 10:00:00,2019-02-18 05:00:00,263.71,1,3808,4017,0,809,0,87,836,0
1163,02/18/2019 11:00:00,2019-02-18 06:00:00,271.96,2,4219,4040,0,833,0,91,840,0
1164,02/18/2019 12:00:00,2019-02-18 07:00:00,282.32,20,4820,4052,0,951,0,78,839,0
1165,02/18/2019 13:00:00,2019-02-18 08:00:00,288.94,27,5320,4061,0,1061,0,80,837,0
1166,02/18/2019 14:00:00,2019-02-18 09:00:00,288.59,1,6151,4076,16,1639,1,81,823,0
1167,02/18/2019 15:00:00,2019-02-18 10:00:00,289.79,1,6275,4001,29,1808,1,57,831,0
1168,02/18/2019 16:00:00,2019-02-18 11:00:00,296.34,1,6325,4010,18,1530,1,31,828,0
1169,02/18/2019 17:00:00,2019-02-18 12:00:00,299.14,1,6469,4017,26,1529,2,21,839,0
1170,02/18/2019 18:00:00,2019-02-18 13:00:00,303.43,1,6564,4009,28,1401,2,33,845,0
1171,02/18/2019 19:00:00,2019-02-18 14:00:00,305.91,1,6545,4002,30,1254,2,64,846,0
1172,02/18/2019 20:00:00,2019-02-18 15:00:00,304.27,11,6336,4014,33,1124,2,136,846,0
1173,02/18/2019 21:00:00,2019-02-18 16:00:00,302.52,28,6260,4024,32,1106,3,195,844,0
1174,02/18/2019 22:00:00,2019-02-18 17:00:00,299.21,68,6350,4058,30,1282,3,259,839,0
1175,02/18/2019 23:00:00,2019-02-18 18:00:00,288.44,89,6414,4053,27,1709,0,468,856,0
1176,02/19/2019 00:00:00,2019-02-18 19:00:00,278.53,109,6338,4021,0,1942,0,700,840,0
1177,02/19/2019 01:00:00,2019-02-18 20:00:00,285.03,93,6379,4002,0,1523,0,776,833,0
1178,02/19/2019 02:00:00,2019-02-18 21:00:00,284.33,80,6068,4003,0,1218,0,832,827,0
1179,02/19/2019 03:00:00,2019-02-18 22:00:00,278.95,83,5583,4009,0,1040,0,892,834,0
1180,02/19/2019 04:00:00,2019-02-18 23:00:00,268.13,94,4842,4008,0,875,0,929,817,0
1181,02/19/2019 05:00:00,2019-02-19 00:00:00,252.79,134,3951,3997,0,842,0,928,819,0
1182,02/19/2019 06:00:00,2019-02-19 01:00:00,254.32,242,3646,4008,0,757,0,901,827,0
1183,02/19/2019 07:00:00,2019-02-19 02:00:00,249.24,273,3371,4011,0,741,0,927,825,0
1184,02/19/2019 08:00:00,2019-02-19 03:00:00,249.85,247,3468,4021,0,695,0,953,816,0
1185,02/19/2019 09:00:00,2019-02-19 04:00:00,255.1,247,3655,4024,0,705,0,914,823,0
