,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,demand,avg_demand_forecast
241,01/11/2019 01:00:00,2019-01-10 17:00:00,314.7,13,9717,2259,90,3187,0,481,42,24709,24906
242,01/11/2019 02:00:00,2019-01-10 18:00:00,312.28,12,10034,2260,91,3564,0,443,50,26795,27418
243,01/11/2019 03:00:00,2019-01-10 19:00:00,323.11,13,10126,2260,90,3005,0,472,62,27267,28068
244,01/11/2019 04:00:00,2019-01-10 20:00:00,333.14,13,10170,2260,89,2504,0,442,34,26899,27600
245,01/11/2019 05:00:00,2019-01-10 21:00:00,334.56,15,9543,2260,90,2121,0,431,22,26464,26780
246,01/11/2019 06:00:00,2019-01-10 22:00:00,344.65,15,9555,2261,91,1636,0,443,2,25401,25594
247,01/11/2019 07:00:00,2019-01-10 23:00:00,342.07,14,8701,2261,90,1410,0,412,27,23988,23850
248,01/11/2019 08:00:00,2019-01-11 00:00:00,334.15,14,7839,2262,90,1181,0,534,29,22393,22111
249,01/11/2019 09:00:00,2019-01-11 01:00:00,342.77,14,7856,2261,90,929,0,443,0,21309,20984
250,01/11/2019 10:00:00,2019-01-11 02:00:00,343.33,14,7592,2261,91,782,0,463,13,20614,20291
251,01/11/2019 11:00:00,2019-01-11 03:00:00,339.52,13,7519,2262,90,808,0,517,0,20146,19834
252,01/11/2019 12:00:00,2019-01-11 04:00:00,338.56,13,7814,2261,90,951,0,550,0,20109,19764
253,01/11/2019 13:00:00,2019-01-11 05:00:00,334.64,14,8355,2261,90,1189,0,724,0,20718,20342
254,01/11/2019 14:00:00,2019-01-11 06:00:00,355.19,17,10276,2263,90,1441,0,482,0,22213,21825
255,01/11/2019 15:00:00,2019-01-11 07:00:00,345.6,13,10626,2261,90,1933,129,474,15,24505,24236
256,01/11/2019 16:00:00,2019-01-11 08:00:00,305.65,17,9360,2263,90,1594,1817,618,10,25517,25646
257,01/11/2019 17:00:00,2019-01-11 09:00:00,257.46,14,8064,2263,91,1497,4024,645,0,25485,25523
258,01/11/2019 18:00:00,2019-01-11 10:00:00,238.33,14,7724,2263,90,1371,5350,654,0,25403,25076
259,01/11/2019 19:00:00,2019-01-11 11:00:00,221.53,14,6950,2263,90,1449,5780,627,0,24931,24553
260,01/11/2019 20:00:00,2019-01-11 12:00:00,218.87,15,6694,2263,91,1334,5705,689,0,24149,23921
261,01/11/2019 21:00:00,2019-01-11 13:00:00,212.29,12,6244,2262,91,1371,5382,944,42,23806,23502
262,01/11/2019 22:00:00,2019-01-11 14:00:00,231.74,16,6840,2262,89,1480,4343,895,0,23746,23451
263,01/11/2019 23:00:00,2019-01-11 15:00:00,244.34,14,7053,2263,91,1768,3352,832,0,24036,23734
264,01/12/2019 00:00:00,2019-01-11 16:00:00,279.06,11,8153,2261,88,2054,1731,841,0,24016,24021
265,01/12/2019 01:00:00,2019-01-11 17:00:00,312.5,12,9779,2262,91,2793,0,1024,56,25046,24944
266,01/12/2019 02:00:00,2019-01-11 18:00:00,315.89,11,10472,2262,91,2963,0,1007,0,26854,27154
267,01/12/2019 03:00:00,2019-01-11 19:00:00,310.75,13,10058,2261,91,2640,0,1387,20,27059,27702
268,01/12/2019 04:00:00,2019-01-11 20:00:00,307.92,11,9645,2263,90,2241,0,1648,7,26619,27064
269,01/12/2019 05:00:00,2019-01-11 21:00:00,320.45,11,9506,2261,90,1843,0,1309,5,26078,26172
270,01/12/2019 06:00:00,2019-01-11 22:00:00,312.62,10,8657,2262,90,1601,0,1431,7,25145,25034
271,01/12/2019 07:00:00,2019-01-11 23:00:00,305.64,12,7948,2263,90,1514,0,1397,0,23777,23647
272,01/12/2019 08:00:00,2019-01-12 00:00:00,303.27,12,7590,2263,90,1353,0,1429,0,22416,22228
273,01/12/2019 09:00:00,2019-01-12 01:00:00,300.99,12,7131,2263,89,1206,0,1376,5,21252,21151
274,01/12/2019 10:00:00,2019-01-12 02:00:00,314.42,11,7158,2265,90,1082,0,967,0,20562,20285
275,01/12/2019 11:00:00,2019-01-12 03:00:00,322.53,12,7228,2263,90,1015,0,771,0,20008,19714
276,01/12/2019 12:00:00,2019-01-12 04:00:00,321.59,12,7187,2264,90,1015,0,782,0,19749,19426
277,01/12/2019 13:00:00,2019-01-12 05:00:00,322.23,12,7235,2263,90,1142,0,664,0,19900,19533
278,01/12/2019 14:00:00,2019-01-12 06:00:00,328.5,10,7373,2265,90,1142,0,504,0,20513,20166
279,01/12/2019 15:00:00,2019-01-12 07:00:00,313.45,12,7453,2262,90,1627,44,620,0,21443,21327
280,01/12/2019 16:00:00,2019-01-12 08:00:00,317.56,13,8027,2262,90,1047,842,637,7,21961,21888
281,01/12/2019 17:00:00,2019-01-12 09:00:00,286.11,12,7480,2264,90,898,2285,572,0,22687,22233
282,01/12/2019 18:00:00,2019-01-12 10:00:00,238.48,13,6365,2263,91,703,4372,601,0,22806,22214
283,01/12/2019 19:00:00,2019-01-12 11:00:00,236.44,13,6032,2263,90,759,4153,488,0,22333,21964
284,01/12/2019 20:00:00,2019-01-12 12:00:00,225.52,12,5757,2264,90,563,4792,494,0,21723,21542
285,01/12/2019 21:00:00,2019-01-12 13:00:00,233.27,11,5717,2264,90,618,3873,685,0,21319,21315
286,01/12/2019 22:00:00,2019-01-12 14:00:00,231.07,11,5716,2263,90,855,3708,785,24,20907,21321
287,01/12/2019 23:00:00,2019-01-12 15:00:00,232.38,11,5781,2263,91,1600,2848,759,0,20807,21427
288,01/13/2019 00:00:00,2019-01-12 16:00:00,272.04,11,6789,2261,91,2158,914,747,13,21287,21937
289,01/13/2019 01:00:00,2019-01-12 17:00:00,300.07,11,8601,2262,90,2939,26,696,0,22699,23081
290,01/13/2019 02:00:00,2019-01-12 18:00:00,297.02,13,8843,2262,90,3301,27,743,50,25045,25340
291,01/13/2019 03:00:00,2019-01-12 19:00:00,313.05,12,8970,2260,90,2681,0,583,20,25474,25913
292,01/13/2019 04:00:00,2019-01-12 20:00:00,319.05,12,9024,2261,89,2529,0,473,21,25078,25567
293,01/13/2019 05:00:00,2019-01-12 21:00:00,336.72,14,9035,2260,90,1825,0,375,19,24559,24872
294,01/13/2019 06:00:00,2019-01-12 22:00:00,338.14,14,8535,2259,90,1568,0,314,3,23769,23933
295,01/13/2019 07:00:00,2019-01-12 23:00:00,340.28,13,8491,2261,91,1491,0,279,0,22681,22790
296,01/13/2019 08:00:00,2019-01-13 00:00:00,348.64,14,8479,2258,90,1106,0,383,46,21522,21621
297,01/13/2019 09:00:00,2019-01-13 01:00:00,343.55,13,7955,2260,91,1061,0,333,0,20688,20381
298,01/13/2019 10:00:00,2019-01-13 02:00:00,345.29,11,7873,2263,90,1053,0,301,60,19978,19564
299,01/13/2019 11:00:00,2019-01-13 03:00:00,345.95,11,7830,2262,90,979,0,299,29,19544,19057
300,01/13/2019 12:00:00,2019-01-13 04:00:00,341.06,12,7842,2262,90,1161,0,270,0,19337,18726
301,01/13/2019 13:00:00,2019-01-13 05:00:00,337.2,12,7863,2264,91,1226,0,354,0,19491,18811
302,01/13/2019 14:00:00,2019-01-13 06:00:00,329.22,11,7592,2264,90,1356,0,386,0,19805,19274
303,01/13/2019 15:00:00,2019-01-13 07:00:00,331.86,10,8065,2263,90,1355,116,438,16,20313,20108
304,01/13/2019 16:00:00,2019-01-13 08:00:00,262.41,14,6780,2263,90,1113,3160,382,67,20440,20920
305,01/13/2019 17:00:00,2019-01-13 09:00:00,196.21,13,5223,2262,91,719,6462,415,21,19428,21120
306,01/13/2019 18:00:00,2019-01-13 10:00:00,185.24,12,4880,2263,90,603,6942,424,0,18409,20899
307,01/13/2019 19:00:00,2019-01-13 11:00:00,183.78,13,4839,2264,90,482,6906,623,0,17832,20515
308,01/13/2019 20:00:00,2019-01-13 12:00:00,188.42,12,4841,2264,90,479,6180,815,0,17320,20201
309,01/13/2019 21:00:00,2019-01-13 13:00:00,192.86,14,4951,2263,90,429,6145,719,0,17892,19848
310,01/13/2019 22:00:00,2019-01-13 14:00:00,217.55,15,5804,2264,90,560,5163,797,0,18204,19817
311,01/13/2019 23:00:00,2019-01-13 15:00:00,255.83,11,6820,2265,91,867,3284,790,0,18928,20009
312,01/14/2019 00:00:00,2019-01-13 16:00:00,290.5,14,7732,2263,90,2032,931,651,0,20760,20617
313,01/14/2019 01:00:00,2019-01-13 17:00:00,309.43,14,9564,2263,90,3115,114,578,0,22438,22194
314,01/14/2019 02:00:00,2019-01-13 18:00:00,319.85,13,10293,2264,90,3058,0,602,0,25247,25172
315,01/14/2019 03:00:00,2019-01-13 19:00:00,320.25,12,9993,2263,90,2696,0,814,42,25602,26104
316,01/14/2019 04:00:00,2019-01-13 20:00:00,318.47,13,9531,2262,89,2173,0,1101,2,25278,25859
317,01/14/2019 05:00:00,2019-01-13 21:00:00,323.47,13,9252,2264,90,1709,0,1151,0,24491,25161
318,01/14/2019 06:00:00,2019-01-13 22:00:00,318.72,13,8565,2263,90,1475,0,1217,0,23085,24024
319,01/14/2019 07:00:00,2019-01-13 23:00:00,335.61,14,8929,2262,90,976,0,1163,0,21623,22539
320,01/14/2019 08:00:00,2019-01-14 00:00:00,333.89,13,8172,2262,90,632,0,1204,6,20281,21090
321,01/14/2019 09:00:00,2019-01-14 01:00:00,318.03,12,7572,2262,90,743,0,1392,0,19304,20253
322,01/14/2019 10:00:00,2019-01-14 02:00:00,316.1,12,7556,2264,90,580,0,1613,0,18692,19451
323,01/14/2019 11:00:00,2019-01-14 03:00:00,318.72,13,7552,2263,90,568,0,1522,0,18283,19035
324,01/14/2019 12:00:00,2019-01-14 04:00:00,306.51,15,7565,2262,90,918,0,1696,0,18392,19032
325,01/14/2019 13:00:00,2019-01-14 05:00:00,310.22,13,8062,2265,90,1028,0,1786,45,19169,19678
326,01/14/2019 14:00:00,2019-01-14 06:00:00,302.86,12,8626,2265,90,1753,0,1727,0,21130,21107
327,01/14/2019 15:00:00,2019-01-14 07:00:00,309.35,14,9802,2262,90,2143,27,1794,46,23480,23684
328,01/14/2019 16:00:00,2019-01-14 08:00:00,305.45,15,9977,2264,90,2082,815,1479,46,25306,25559
329,01/14/2019 17:00:00,2019-01-14 09:00:00,281.79,13,9542,2264,90,1895,1650,1989,4,25865,25705
330,01/14/2019 18:00:00,2019-01-14 10:00:00,279.11,16,9615,2263,91,1822,1878,2093,0,25998,25568
331,01/14/2019 19:00:00,2019-01-14 11:00:00,286.56,12,9803,2262,90,1724,2026,1707,0,26239,25276
332,01/14/2019 20:00:00,2019-01-14 12:00:00,297.37,11,9970,2262,91,2022,1681,1173,0,26513,25036
333,01/14/2019 21:00:00,2019-01-14 13:00:00,296.71,13,9723,2263,91,1857,1498,1367,0,26741,24769
334,01/14/2019 22:00:00,2019-01-14 14:00:00,314.35,12,10192,2264,91,1691,1105,1166,0,26449,24686
335,01/14/2019 23:00:00,2019-01-14 15:00:00,321.11,12,9940,2263,91,1690,906,848,0,26327,24750
336,01/15/2019 00:00:00,2019-01-14 16:00:00,325.02,15,10296,2262,91,2468,254,680,0,26522,25012
337,01/15/2019 01:00:00,2019-01-14 17:00:00,331.26,11,11658,2263,91,2926,0,888,57,27273,26062
338,01/15/2019 02:00:00,2019-01-14 18:00:00,328.13,14,12195,2264,91,3124,0,1087,1,29033,28506
339,01/15/2019 03:00:00,2019-01-14 19:00:00,329.8,13,11664,2262,91,2919,0,963,39,29406,29048
340,01/15/2019 04:00:00,2019-01-14 20:00:00,335.46,11,11301,2263,89,2492,0,881,39,28677,28564
341,01/15/2019 05:00:00,2019-01-14 21:00:00,341.06,12,10683,2263,90,2030,0,737,19,27777,27569
342,01/15/2019 06:00:00,2019-01-14 22:00:00,352.42,12,10467,2263,90,1509,0,614,9,26237,25980
343,01/15/2019 07:00:00,2019-01-14 23:00:00,350.35,11,9633,2264,90,1241,0,608,0,24043,23998
344,01/15/2019 08:00:00,2019-01-15 00:00:00,340.98,14,8803,2263,90,1205,0,700,31,22105,22132
345,01/15/2019 09:00:00,2019-01-15 01:00:00,344.04,12,8801,2263,90,1008,0,732,0,21022,20700
346,01/15/2019 10:00:00,2019-01-15 02:00:00,349.48,14,8841,2261,90,743,0,801,0,20224,19871
347,01/15/2019 11:00:00,2019-01-15 03:00:00,343.99,11,8645,2264,90,820,0,844,0,19687,19435
348,01/15/2019 12:00:00,2019-01-15 04:00:00,343.45,15,8691,2264,90,848,0,868,4,19683,19381
349,01/15/2019 13:00:00,2019-01-15 05:00:00,312.91,14,7889,2265,90,1531,0,1029,0,20423,19993
350,01/15/2019 14:00:00,2019-01-15 06:00:00,309.06,14,8877,2264,90,2151,0,1202,0,21682,21565
351,01/15/2019 15:00:00,2019-01-15 07:00:00,315.92,14,10123,2262,90,2622,0,1169,26,24578,24320
352,01/15/2019 16:00:00,2019-01-15 08:00:00,315.48,11,10691,2264,90,2514,360,1281,15,26427,26308
353,01/15/2019 17:00:00,2019-01-15 09:00:00,312.46,12,10540,2263,90,2043,915,1306,0,26693,26713
354,01/15/2019 18:00:00,2019-01-15 10:00:00,312.27,13,10277,2262,91,1475,1621,1083,0,26619,26514
355,01/15/2019 19:00:00,2019-01-15 11:00:00,308.76,15,10022,2263,91,1351,1515,1341,0,25705,26083
356,01/15/2019 20:00:00,2019-01-15 12:00:00,316.35,14,10208,2263,91,818,1857,1239,0,24915,25584
357,01/15/2019 21:00:00,2019-01-15 13:00:00,312.32,15,10385,2261,91,922,2248,1170,38,24586,25357
358,01/15/2019 22:00:00,2019-01-15 14:00:00,298.96,14,10246,2262,91,1592,2129,1282,0,25365,25256
359,01/15/2019 23:00:00,2019-01-15 15:00:00,295.88,15,9919,2263,91,2072,1489,1356,0,25682,25083
360,01/16/2019 00:00:00,2019-01-15 16:00:00,306.55,15,10296,2262,90,2386,667,1396,0,25938,25116
361,01/16/2019 01:00:00,2019-01-15 17:00:00,325.76,13,11945,2265,91,2966,0,1266,17,27148,26053
362,01/16/2019 02:00:00,2019-01-15 18:00:00,327.03,15,12479,2262,91,2918,0,1499,0,28804,28495
363,01/16/2019 03:00:00,2019-01-15 19:00:00,313.79,16,11757,2263,90,3172,0,1721,34,28930,29223
364,01/16/2019 04:00:00,2019-01-15 20:00:00,317.14,16,11770,2262,90,3187,0,1470,5,28564,28764
365,01/16/2019 05:00:00,2019-01-15 21:00:00,323.26,17,11324,2263,90,2895,0,1138,0,28041,27859
366,01/16/2019 06:00:00,2019-01-15 22:00:00,336.8,17,10567,2262,90,2010,0,896,0,26288,26315
367,01/16/2019 07:00:00,2019-01-15 23:00:00,346.3,13,9705,2262,90,1214,0,872,33,23716,24219
368,01/16/2019 08:00:00,2019-01-16 00:00:00,340.1,12,9050,2263,90,854,0,1148,0,21957,22260
369,01/16/2019 09:00:00,2019-01-16 01:00:00,333.11,14,8376,2262,90,857,0,1136,21,21037,20573
370,01/16/2019 10:00:00,2019-01-16 02:00:00,325.79,14,7956,2262,90,783,0,1301,35,20238,19707
371,01/16/2019 11:00:00,2019-01-16 03:00:00,322.29,15,7922,2262,90,816,0,1360,8,19866,19200
372,01/16/2019 12:00:00,2019-01-16 04:00:00,308.43,16,7569,2262,91,952,0,1588,0,19864,19094
373,01/16/2019 13:00:00,2019-01-16 05:00:00,279.2,15,6976,2264,90,1644,0,1818,0,20076,19626
374,01/16/2019 14:00:00,2019-01-16 06:00:00,294.98,13,8529,2264,90,1976,0,1865,9,21577,21137
375,01/16/2019 15:00:00,2019-01-16 07:00:00,311.73,13,9701,2264,89,2357,47,1383,49,24586,23875
376,01/16/2019 16:00:00,2019-01-16 08:00:00,301.49,14,9798,2264,90,1677,1844,1005,0,25690,25907
377,01/16/2019 17:00:00,2019-01-16 09:00:00,271.32,11,8747,2263,90,1494,3251,1107,64,24870,26479
378,01/16/2019 18:00:00,2019-01-16 10:00:00,253.32,13,8449,2263,91,1441,4046,1393,31,24632,26536
379,01/16/2019 19:00:00,2019-01-16 11:00:00,249.94,13,8420,2262,90,1385,4418,1346,30,24575,26339
380,01/16/2019 20:00:00,2019-01-16 12:00:00,253.78,13,8367,2261,90,1225,4510,1084,30,23719,26055
381,01/16/2019 21:00:00,2019-01-16 13:00:00,247.98,13,8161,2261,91,1422,4162,1360,0,23370,25968
382,01/16/2019 22:00:00,2019-01-16 14:00:00,249.46,12,8348,2262,91,1391,3813,1765,0,23660,25936
383,01/16/2019 23:00:00,2019-01-16 15:00:00,254.59,13,8432,2262,91,1773,2680,2090,0,24044,25797
384,01/17/2019 00:00:00,2019-01-16 16:00:00,283.89,13,9639,2262,91,2303,842,2244,0,24688,25813
385,01/17/2019 01:00:00,2019-01-16 17:00:00,306.76,12,11145,2264,91,3076,0,1902,51,26370,26526
386,01/17/2019 02:00:00,2019-01-16 18:00:00,313.5,14,11580,2263,90,3061,0,1695,0,28531,28645
387,01/17/2019 03:00:00,2019-01-16 19:00:00,304.6,13,10769,2263,91,3076,0,1769,25,28507,29282
388,01/17/2019 04:00:00,2019-01-16 20:00:00,310.08,10,10356,2263,90,2658,0,1615,49,28321,28811
389,01/17/2019 05:00:00,2019-01-16 21:00:00,318.68,10,10127,2263,91,2193,0,1413,13,27359,27877
390,01/17/2019 06:00:00,2019-01-16 22:00:00,310.45,11,9284,2264,90,1788,0,1748,21,25750,26306
391,01/17/2019 07:00:00,2019-01-16 23:00:00,303.22,11,8285,2262,87,1546,0,1726,29,23699,24197
392,01/17/2019 08:00:00,2019-01-17 00:00:00,297.49,11,7630,2262,90,1199,0,1866,5,22100,22248
393,01/17/2019 09:00:00,2019-01-17 01:00:00,282.65,8,6908,2260,90,1089,0,2122,0,20762,20442
394,01/17/2019 10:00:00,2019-01-17 02:00:00,271.66,10,6675,2264,90,1131,0,2413,0,19772,19577
395,01/17/2019 11:00:00,2019-01-17 03:00:00,289.09,10,6925,2263,90,964,0,1965,0,19140,19091
396,01/17/2019 12:00:00,2019-01-17 04:00:00,299.47,10,7289,2261,90,1252,0,1493,0,19256,18968
397,01/17/2019 13:00:00,2019-01-17 05:00:00,303.25,10,7604,2262,90,1526,0,1271,0,19979,19495
398,01/17/2019 14:00:00,2019-01-17 06:00:00,299.98,10,8021,2262,90,2109,0,1133,0,21187,21022
399,01/17/2019 15:00:00,2019-01-17 07:00:00,308.55,9,9511,2263,82,2340,114,1347,24,23442,23801
400,01/17/2019 16:00:00,2019-01-17 08:00:00,293.2,9,9529,2262,88,1955,788,1986,17,24829,25857
401,01/17/2019 17:00:00,2019-01-17 09:00:00,287.34,12,9741,2262,89,1988,1888,1480,0,25147,26451
402,01/17/2019 18:00:00,2019-01-17 10:00:00,252.91,10,8777,2261,89,1898,2947,2191,0,25598,26537
403,01/17/2019 19:00:00,2019-01-17 11:00:00,257.35,10,8826,2261,91,2040,2616,2166,57,25837,26340
404,01/17/2019 20:00:00,2019-01-17 12:00:00,262.86,11,8985,2261,91,1901,2501,2049,0,25404,26071
405,01/17/2019 21:00:00,2019-01-17 13:00:00,236.18,10,8102,2258,91,1761,2393,3387,0,24599,25950
406,01/17/2019 22:00:00,2019-01-17 14:00:00,243.33,12,7951,2258,91,1828,1908,3132,53,23807,25913
407,01/17/2019 23:00:00,2019-01-17 15:00:00,275.46,9,9018,2255,91,2074,962,2406,0,24678,25742
408,01/18/2019 00:00:00,2019-01-17 16:00:00,288.14,9,9339,2254,91,2247,601,2040,11,24815,25837
409,01/18/2019 01:00:00,2019-01-17 17:00:00,290.66,11,9871,2253,91,2769,0,2322,23,25214,26629
410,01/18/2019 02:00:00,2019-01-17 18:00:00,288.85,13,10193,2255,91,2834,0,2574,0,26889,28256
411,01/18/2019 03:00:00,2019-01-17 19:00:00,280.33,9,9690,2251,91,2581,0,3008,13,26816,28551
412,01/18/2019 04:00:00,2019-01-17 20:00:00,286.55,11,9727,2255,90,2321,0,2868,3,26199,28107
413,01/18/2019 05:00:00,2019-01-17 21:00:00,268.95,10,8767,2253,90,2210,0,3324,0,25423,27204
414,01/18/2019 06:00:00,2019-01-17 22:00:00,261.09,13,7926,2257,91,2093,0,3193,0,23731,25734
415,01/18/2019 07:00:00,2019-01-17 23:00:00,231.3,13,6238,2254,83,1970,0,3420,0,22201,23766
416,01/18/2019 08:00:00,2019-01-18 00:00:00,242.92,11,6197,2253,91,1463,0,3216,26,20221,21898
417,01/18/2019 09:00:00,2019-01-18 01:00:00,238.11,11,5620,2252,90,1445,0,2820,0,19062,20403
418,01/18/2019 10:00:00,2019-01-18 02:00:00,228.29,13,5284,2254,90,1408,0,3007,0,18170,19594
419,01/18/2019 11:00:00,2019-01-18 03:00:00,233.53,12,5407,2256,90,1423,0,2846,0,17881,19116
420,01/18/2019 12:00:00,2019-01-18 04:00:00,235.35,13,5478,2253,90,1411,0,2846,0,17841,19027
421,01/18/2019 13:00:00,2019-01-18 05:00:00,242.4,11,5684,2255,90,1578,0,2543,5,18435,19564
422,01/18/2019 14:00:00,2019-01-18 06:00:00,266.53,11,6794,2254,91,1717,0,2227,0,19753,21017
423,01/18/2019 15:00:00,2019-01-18 07:00:00,281.18,12,8003,2255,90,2089,126,2041,35,21996,23590
424,01/18/2019 16:00:00,2019-01-18 08:00:00,230.98,11,7050,2254,90,1906,2945,1975,0,23048,25128
425,01/18/2019 17:00:00,2019-01-18 09:00:00,178.58,13,5307,2254,90,1851,4901,2482,55,22011,24990
426,01/18/2019 18:00:00,2019-01-18 10:00:00,175.31,11,5241,2254,90,1513,5322,2592,33,21217,24507
427,01/18/2019 19:00:00,2019-01-18 11:00:00,156.32,12,4742,2253,90,1327,6514,2855,11,20880,24004
428,01/18/2019 20:00:00,2019-01-18 12:00:00,164.24,11,4935,2252,91,1278,6626,2264,0,20627,23435
429,01/18/2019 21:00:00,2019-01-18 13:00:00,182.74,10,5534,2253,91,1374,6575,1402,0,20869,23055
430,01/18/2019 22:00:00,2019-01-18 14:00:00,177.66,11,5317,2253,91,1730,6348,1377,0,20693,23021
431,01/18/2019 23:00:00,2019-01-18 15:00:00,186.49,12,5424,2255,91,1863,5810,1013,0,20475,23285
432,01/19/2019 00:00:00,2019-01-18 16:00:00,241.9,11,6750,2253,90,2212,2278,1166,0,21497,23707
433,01/19/2019 01:00:00,2019-01-18 17:00:00,302.35,11,9252,2254,91,2657,84,1228,0,23135,24750
434,01/19/2019 02:00:00,2019-01-18 18:00:00,311.48,12,10335,2256,91,3018,10,1118,0,25590,26845
435,01/19/2019 03:00:00,2019-01-18 19:00:00,309.31,12,9492,2256,90,2974,0,827,36,26031,27401
436,01/19/2019 04:00:00,2019-01-18 20:00:00,319.53,10,9525,2255,90,2632,0,656,40,25952,26842
437,01/19/2019 05:00:00,2019-01-18 21:00:00,317.37,10,9007,2253,90,2456,0,592,0,25427,26016
438,01/19/2019 06:00:00,2019-01-18 22:00:00,333.61,10,9295,2256,90,1926,0,512,0,24238,24941
439,01/19/2019 07:00:00,2019-01-18 23:00:00,330.84,10,8795,2257,90,1733,0,569,0,22798,23419
440,01/19/2019 08:00:00,2019-01-19 00:00:00,319.48,11,7732,2255,90,1645,0,565,0,21339,21836
441,01/19/2019 09:00:00,2019-01-19 01:00:00,307.87,12,6997,2256,90,1677,0,577,9,20364,20311
442,01/19/2019 10:00:00,2019-01-19 02:00:00,303.1,10,6546,2255,90,1544,0,600,7,19603,19419
443,01/19/2019 11:00:00,2019-01-19 03:00:00,294.18,10,6140,2256,89,1626,0,577,0,19157,18887
444,01/19/2019 12:00:00,2019-01-19 04:00:00,285.28,9,5796,2256,90,1669,0,627,1,18722,18672
445,01/19/2019 13:00:00,2019-01-19 05:00:00,291.69,13,6130,2258,90,1742,0,559,0,18748,18780
446,01/19/2019 14:00:00,2019-01-19 06:00:00,296.69,11,6404,2258,91,1895,0,438,22,19257,19437
447,01/19/2019 15:00:00,2019-01-19 07:00:00,307.23,12,7041,2258,90,1800,159,414,43,20310,20401
448,01/19/2019 16:00:00,2019-01-19 08:00:00,238.96,11,5704,2259,91,1470,2900,371,0,20271,20899
449,01/19/2019 17:00:00,2019-01-19 09:00:00,167.2,12,4047,2259,90,1174,6369,388,0,19063,21208
450,01/19/2019 18:00:00,2019-01-19 10:00:00,149.74,14,3615,2257,89,1243,7447,376,28,18299,20975
451,01/19/2019 19:00:00,2019-01-19 11:00:00,148.19,13,3685,2258,90,1189,7811,381,0,17831,20605
452,01/19/2019 20:00:00,2019-01-19 12:00:00,146.81,13,3617,2257,90,1098,7858,414,0,17483,20190
453,01/19/2019 21:00:00,2019-01-19 13:00:00,151.8,8,3772,2256,90,1236,7699,378,42,17302,20105
454,01/19/2019 22:00:00,2019-01-19 14:00:00,152.32,12,3827,2256,90,988,7908,376,0,17442,20274
455,01/19/2019 23:00:00,2019-01-19 15:00:00,171.2,12,4419,2256,90,1367,6677,354,0,17969,20769
456,01/20/2019 00:00:00,2019-01-19 16:00:00,224.02,10,5526,2256,90,2297,2808,346,0,19251,21598
457,01/20/2019 01:00:00,2019-01-19 17:00:00,294.08,10,7812,2256,90,2799,226,427,4,21381,22912
458,01/20/2019 02:00:00,2019-01-19 18:00:00,306.07,13,8577,2257,90,2933,0,438,13,23430,25010
459,01/20/2019 03:00:00,2019-01-19 19:00:00,301,13,8080,2258,90,2785,0,505,13,24042,25649
460,01/20/2019 04:00:00,2019-01-19 20:00:00,305.17,13,7878,2257,90,2382,0,579,20,23840,25115
461,01/20/2019 05:00:00,2019-01-19 21:00:00,321.42,12,8119,2259,90,1798,0,564,12,23346,24414
462,01/20/2019 06:00:00,2019-01-19 22:00:00,327.26,12,7984,2259,90,1506,0,537,12,22671,23384
463,01/20/2019 07:00:00,2019-01-19 23:00:00,328.39,13,7588,2257,90,1357,0,467,37,21636,22100
464,01/20/2019 08:00:00,2019-01-20 00:00:00,322.45,12,7145,2257,91,1343,0,422,0,20100,20756
465,01/20/2019 09:00:00,2019-01-20 01:00:00,318.5,11,6764,2257,89,1301,0,392,1,19415,19758
466,01/20/2019 10:00:00,2019-01-20 02:00:00,308.27,12,6042,2256,90,1251,0,398,19,18807,18941
467,01/20/2019 11:00:00,2019-01-20 03:00:00,305.69,12,5964,2257,90,1297,0,367,0,18074,18389
468,01/20/2019 12:00:00,2019-01-20 04:00:00,298.29,11,5810,2256,90,1323,0,496,0,17854,18117
469,01/20/2019 13:00:00,2019-01-20 05:00:00,298.74,12,5879,2258,90,1278,0,569,0,17882,18181
470,01/20/2019 14:00:00,2019-01-20 06:00:00,294.36,11,5970,2259,90,1409,0,660,0,18191,18541
471,01/20/2019 15:00:00,2019-01-20 07:00:00,287.87,11,6207,2258,90,1467,185,860,0,18968,19311
472,01/20/2019 16:00:00,2019-01-20 08:00:00,249.66,12,5746,2259,90,1174,2174,831,47,18771,19801
473,01/20/2019 17:00:00,2019-01-20 09:00:00,203.14,14,4927,2258,89,1130,3764,1210,0,17941,20199
474,01/20/2019 18:00:00,2019-01-20 10:00:00,177.06,12,4225,2258,90,1140,4669,1310,17,17233,20283
475,01/20/2019 19:00:00,2019-01-20 11:00:00,153.04,13,3676,2259,90,1103,5464,1695,0,16938,20114
476,01/20/2019 20:00:00,2019-01-20 12:00:00,149.12,13,3573,2256,90,1080,5937,1514,0,16941,19898
477,01/20/2019 21:00:00,2019-01-20 13:00:00,152.37,11,3965,2255,90,780,5989,2342,0,16936,19941
478,01/20/2019 22:00:00,2019-01-20 14:00:00,159.56,12,3781,2255,90,1302,3790,2701,80,17017,20162
479,01/20/2019 23:00:00,2019-01-20 15:00:00,195.47,12,4886,2257,91,1220,2961,2272,0,18532,20509
