UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_solar_production_forecast,avg_wind_production_forecast
2023-09-08 12:00:00,0,10811,2217,88,3331,0,858,0,18.57,761.36
2023-09-08 13:00:00,0,11071,2215,88,2799,0,679,0,214.89,686.03
2023-09-08 14:00:00,0,11893,2212,88,2918,177,602,1421,5035.09,549.24
2023-09-08 15:00:00,0,11339,2209,88,2397,3823,549,294,10516.26,397.49
2023-09-08 16:00:00,0,11186,2209,88,2128,9567,418,0,12347.72,310.39
2023-09-08 17:00:00,0,10995,2209,88,1977,12476,337,0,13071.63,297.98
2023-09-08 18:00:00,0,11129,2207,87,1967,13685,379,0,13145.93,342.02
2023-09-08 19:00:00,0,10600,2204,87,1820,14049,439,0,13187.74,440.59
2023-09-08 20:00:00,0,9925,2201,86,2057,14115,490,0,13235.28,583.98
2023-09-08 21:00:00,0,10467,2202,87,2316,13963,551,70,13027.46,731.75
2023-09-08 22:00:00,0,11741,2204,87,2546,13594,582,525,12602.92,890.91
2023-09-08 23:00:00,0,13856,2205,87,2818,13113,656,600,11507.67,1062.09
2023-09-09 00:00:00,0,15605,2206,87,3263,11840,786,533,8527.71,1235.45
2023-09-09 01:00:00,0,18079,2207,88,4328,8445,929,1453,2684.14,1364.22
2023-09-09 02:00:00,0,20080,2208,87,5099,2411,914,3536,119.58,1457.5
2023-09-09 03:00:00,0,20175,2208,88,5324,83,1005,3238,44.55,1544.06
2023-09-09 04:00:00,0,19138,2208,87,5289,0,1254,2678,42.66,1558.75
2023-09-09 05:00:00,0,17920,2207,88,4862,0,1359,1716,39.84,1519.91
2023-09-09 06:00:00,0,16500,2207,88,4319,0,1480,353,37.41,1482.48
2023-09-09 07:00:00,0,15219,2207,88,3831,0,1624,0,31.56,1375.46
2023-09-09 08:00:00,0,13841,2206,88,3595,0,1527,0,32.55,1372.94
2023-09-09 09:00:00,0,12534,2206,88,3573,0,1196,0,33.21,1396.88
2023-09-09 10:00:00,0,11101,2208,88,3465,0,1483,0,33.42,1417.52
2023-09-09 11:00:00,0,10632,2209,88,3560,0,1505,0,32.64,1392.34
2023-09-09 12:00:00,0,10544,2207,88,3503,0,1106,0,28.65,1312.97
2023-09-09 13:00:00,0,10969,2208,88,2993,0,906,0,206.49,1224
2023-09-09 14:00:00,0,11121,2209,88,3033,192,1075,257,4731.02,1056.24
2023-09-09 15:00:00,0,10426,2209,88,2614,4069,948,0,9985.28,776.05
2023-09-09 16:00:00,0,10436,2209,87,2214,9723,657,0,11827.16,517.04
2023-09-09 17:00:00,0,10984,2209,83,1979,12443,375,0,12575.08,340.64
2023-09-09 18:00:00,0,10227,2209,86,2161,13334,185,0,12809.99,267.62
2023-09-09 19:00:00,0,9874,2207,86,2368,13680,97,0,12897.99,298.04
2023-09-09 20:00:00,0,9839,2205,86,2575,13501,80,0,12910.59,419.67
2023-09-09 21:00:00,0,10059,2204,86,2607,13494,162,0,12692.2,678.49
2023-09-09 22:00:00,0,10933,2205,86,2961,13141,324,0,12183.88,1116.49
2023-09-09 23:00:00,0,12830,2205,87,3186,12258,693,45,10966.45,1616.7
2023-09-10 00:00:00,0,13659,2206,87,3431,10950,990,216,7766.36,2067.57
2023-09-10 01:00:00,0,16269,2210,87,3895,6887,1556,1545,2294.6,2344.18
2023-09-10 02:00:00,0,18403,2212,87,4731,1463,1949,3306,119.45,2496.39
2023-09-10 03:00:00,0,18781,2212,87,4971,0,2290,1903,59.34,2622.31
2023-09-10 04:00:00,0,18369,2211,88,4906,0,2505,1318,56.92,2644.02
2023-09-10 05:00:00,0,16776,2211,88,4498,0,2711,912,56.61,2650.47
2023-09-10 06:00:00,0,15047,2210,88,4074,0,2887,351,55.32,2693.59
2023-09-10 07:00:00,0,14053,2208,88,3706,0,2864,0,49.56,2647.2
2023-09-10 08:00:00,0,13350,2208,88,3083,0,2925,189,48.42,2729.28
2023-09-10 09:00:00,0,11987,2209,88,3059,0,3066,0,46.83,2682.74
2023-09-10 10:00:00,0,10687,2210,88,3022,0,3212,0,45.42,2557.51
2023-09-10 11:00:00,0,9838,2210,88,3017,0,3143,8,43.59,2465.52
2023-09-10 12:00:00,0,9725,2211,89,2995,0,3493,0,46.05,2416.85
2023-09-10 13:00:00,0,9806,2212,88,2838,0,2792,0,133.75,2156.7
2023-09-10 14:00:00,0,9902,2214,86,2790,33,1981,123,3056.56,1744.01
2023-09-10 15:00:00,0,10268,2213,87,2625,1283,1358,0,6712.3,1447.13
2023-09-10 16:00:00,0,11523,2212,88,2398,3359,1167,0,8191.81,1134.43
2023-09-10 17:00:00,0,11682,2213,87,2252,6071,864,0,8842.33,861.58
2023-09-10 18:00:00,0,11817,2213,87,2274,7412,586,0,9314.61,754.47
2023-09-10 19:00:00,0,11215,2212,87,2432,8696,305,0,9515.82,784.28
2023-09-10 20:00:00,0,10733,2211,87,2419,9733,210,0,9635.88,962.29
2023-09-10 21:00:00,0,10905,2211,88,2522,10005,265,0,9540.02,1168.03
2023-09-10 22:00:00,0,12160,2208,87,2569,9710,286,0,9087.82,1359.47
2023-09-10 23:00:00,0,13697,2208,86,2692,8493,444,1133,8016.51,1614.44
2023-09-11 00:00:00,0,15572,2209,86,3338,7477,678,1692,6159.41,1902.09
2023-09-11 01:00:00,0,17692,2211,86,3733,5952,761,1280,1837.79,2114.13
2023-09-11 02:00:00,0,19037,2212,87,4749,1617,806,2652,93.81,2317.44
2023-09-11 03:00:00,0,20186,2213,87,4936,33,834,2006,48.11,2499.96
2023-09-11 04:00:00,0,19256,2212,88,4675,0,784,1514,48.72,2609.89
2023-09-11 05:00:00,0,17550,2213,88,4317,0,789,857,51.3,2721.05
2023-09-11 06:00:00,0,15775,2212,88,3972,0,869,105,50.79,2832
2023-09-11 07:00:00,0,14658,2212,88,3604,0,1016,0,33.99,1857.39
2023-09-11 08:00:00,0,12878,2212,88,3528,0,978,0,34.98,1919.99
2023-09-11 09:00:00,0,11275,2212,88,3511,0,979,0,35.22,1927.56
2023-09-11 10:00:00,0,11712,2212,88,3466,0,1477,0,34.53,1858.46
2023-09-11 11:00:00,0,11348,2212,88,3440,0,1555,0,33.51,1715.2
2023-09-11 12:00:00,0,11316,2212,88,3429,0,1170,0,30.15,1519.84
2023-09-11 13:00:00,0,12286,2213,88,3157,0,849,353,147.11,1335.17
2023-09-11 14:00:00,0,13266,2217,87,3279,159,613,979,4139.26,1102.39
2023-09-11 15:00:00,0,12933,2218,86,2542,4321,523,0,9012.49,820.4
2023-09-11 16:00:00,0,13556,2215,87,2073,9519,428,0,10707.44,575.91
2023-09-11 17:00:00,0,13895,2214,87,1659,11258,332,0,11415.61,420.95
2023-09-11 18:00:00,0,14232,2214,87,1528,11079,269,0,11309.44,408.87
2023-09-11 19:00:00,0,14151,2213,87,1471,11314,251,0,11082.35,530.67
2023-09-11 20:00:00,0,14491,2210,87,1816,9970,271,0,10322.73,762.97
2023-09-11 21:00:00,0,14149,2208,87,2366,9417,374,0,10015.01,1106.42
2023-09-11 22:00:00,0,14788,2207,87,2519,8828,581,0,9315.92,1559.35
2023-09-11 23:00:00,0,16228,2207,87,3106,7915,948,0,8036.81,2038.43
2023-09-12 00:00:00,0,16922,2208,87,3644,5720,1595,437,5670.37,2394.88
2023-09-12 01:00:00,0,17927,2210,87,4242,3369,1834,1465,1600.93,2537.49
2023-09-12 02:00:00,0,18285,2211,87,4431,941,2135,2035,81.95,2610.29
2023-09-12 03:00:00,0,17546,2213,89,4519,45,2501,2164,57.69,2676.27
2023-09-12 04:00:00,0,17204,2214,88,4201,40,2883,1653,57.9,2741.96
2023-09-12 05:00:00,0,16988,2216,88,3876,43,2870,509,60.27,2822.67
2023-09-12 06:00:00,0,14924,2217,88,3547,44,2596,77,58.62,2823.4
2023-09-12 07:00:00,0,13364,2216,89,3505,43,2227,0,53.67,2358.71
2023-09-12 08:00:00,0,12163,2214,88,2557,43,2151,0,51,2416.7
2023-09-12 09:00:00,0,11030,2214,88,2307,43,2494,0,48.96,2435.48
2023-09-12 10:00:00,0,10129,2216,87,2176,43,2685,0,45.84,2334.31
2023-09-12 11:00:00,0,10637,2217,88,2193,43,2698,0,43.65,2221.11
2023-09-12 12:00:00,0,9810,2220,88,2249,43,2715,0,40.44,2098.47
2023-09-12 13:00:00,0,9747,2220,89,2874,43,2892,276,150.44,1978.99
2023-09-12 14:00:00,0,10069,2216,87,3504,139,2837,793,4053.29,1796.23
2023-09-12 15:00:00,0,10830,2218,87,2821,3827,2481,0,9349.49,1517.54
2023-09-12 16:00:00,0,10856,2219,88,2246,9787,1917,0,11425.82,1301.84
2023-09-12 17:00:00,0,10346,2220,87,1998,12287,1277,0,12252.49,1176.87
2023-09-12 18:00:00,0,9763,2221,88,1889,13558,900,0,12678.09,1150.68
2023-09-12 19:00:00,0,9652,2222,87,1883,13771,937,0,12749.47,1282.79
2023-09-12 20:00:00,0,9443,2221,87,2473,14021,966,0,12747.86,1557.78
2023-09-12 21:00:00,0,9183,2223,87,2566,13762,1289,0,12645.8,1957.28
2023-09-12 22:00:00,0,9788,2223,87,2855,13141,1672,0,12282.46,2376.71
2023-09-12 23:00:00,0,10491,2224,87,2977,12836,2271,172,11151.93,2679.07
2023-09-13 00:00:00,0,11813,2222,87,3585,11890,2644,0,7771.4,2857.98
2023-09-13 01:00:00,0,13430,2222,87,4433,8090,2909,372,1970.1,2908.51
2023-09-13 02:00:00,0,15351,2224,87,5041,1845,3111,2443,88.14,2900.07
2023-09-13 03:00:00,0,15443,2227,88,5085,53,3239,2410,56.01,2911.62
2023-09-13 04:00:00,0,14300,2226,89,4912,0,3311,2082,53.37,2907.88
2023-09-13 05:00:00,0,13299,2225,88,4354,0,3184,1807,52.35,2906.04
2023-09-13 06:00:00,0,13073,2224,87,4041,0,3093,535,49.35,2905.98
2023-09-13 07:00:00,0,11439,2223,87,3762,0,3078,315,50.46,2869.34
2023-09-13 08:00:00,0,10717,2224,87,3284,0,3108,0,46.08,2773.52
2023-09-13 09:00:00,0,10071,2226,87,2953,0,3012,0,43.26,2659.19
2023-09-13 10:00:00,0,9586,2224,87,2876,0,3000,0,40.59,2570.76
2023-09-13 11:00:00,0,9535,2222,88,2791,0,2899,0,37.47,2489.03
2023-09-13 12:00:00,0,9776,2223,88,2723,0,2833,0,33.54,2359.14
2023-09-13 13:00:00,0,9921,2227,88,2456,0,2797,8,163.38,2171.92
2023-09-13 14:00:00,0,11050,2227,86,2606,200,2648,1104,4506.77,1917.64
2023-09-13 15:00:00,0,11134,2222,86,2159,4673,2338,19,10360.41,1608.59
2023-09-13 16:00:00,0,10246,2220,87,1604,10656,1902,0,12499.15,1342.68
2023-09-13 17:00:00,0,9062,2221,87,1406,12872,1630,0,13263.44,1152.5
2023-09-13 18:00:00,0,9549,2219,87,1404,13920,1320,0,13567.85,1013.93
2023-09-13 19:00:00,0,9559,2219,87,1366,14188,1125,0,13587.37,987.8
2023-09-13 20:00:00,0,9431,2219,87,1373,14206,1179,0,13582.14,1107.21
2023-09-13 21:00:00,0,8880,2220,87,1675,13881,1373,0,13360.49,1373.49
2023-09-13 22:00:00,0,8937,2219,86,1604,13724,1719,0,12908.38,1774.3
2023-09-13 23:00:00,0,9081,2220,86,2627,13292,1972,238,11559.08,2263.66
2023-09-14 00:00:00,0,10309,2221,86,3439,12148,2320,153,7865.35,2707.43
2023-09-14 01:00:00,0,12952,2222,87,3870,8025,2858,1202,1869.22,2916.07
2023-09-14 02:00:00,0,14316,2223,87,5087,1814,3123,3769,74.93,2991.7
2023-09-14 03:00:00,0,14620,2222,87,5523,88,3357,3248,40.42,3031.85
2023-09-14 04:00:00,0,13960,2219,88,5233,0,3427,2221,37.08,3003.56
2023-09-14 05:00:00,0,13578,2218,88,4656,0,3462,1717,35.73,2913.84
2023-09-14 06:00:00,0,13064,2220,88,4162,0,3416,459,29.97,2733.32
2023-09-14 07:00:00,0,11603,2223,88,3763,0,3294,0,30.36,2603.47
2023-09-14 08:00:00,0,11244,2223,88,3315,0,3141,326,26.64,2436.82
2023-09-14 09:00:00,0,11033,2224,88,3162,0,2791,0,22.92,2246.61
2023-09-14 10:00:00,0,11543,2222,88,3093,0,2493,0,19.17,2044.18
2023-09-14 11:00:00,0,11301,2219,89,3060,0,2039,0,15.57,1812.24
2023-09-14 12:00:00,0,10711,2220,89,2800,0,1833,0,11.85,1577.47
2023-09-14 13:00:00,0,11917,2223,89,2669,0,1716,0,142.41,1396.44
2023-09-14 14:00:00,0,13253,2224,87,3074,175,1367,833,4445.53,1180.08
2023-09-14 15:00:00,0,12457,2222,87,2764,4456,1115,56,10249.52,882.7
2023-09-14 16:00:00,0,10699,2223,86,2300,10541,905,0,12375.61,613.17
2023-09-14 17:00:00,0,10655,2226,87,2178,13046,724,0,13132.37,446.18
2023-09-14 18:00:00,0,10929,2224,86,2113,13814,568,0,13461.19,362.93
2023-09-14 19:00:00,0,10364,2219,86,2098,14078,517,0,13506.52,348.85
2023-09-14 20:00:00,0,9466,2218,86,2048,14125,499,0,13555.65,401.63
2023-09-14 21:00:00,0,8496,2217,88,2165,13956,470,0,13322,533.86
2023-09-14 22:00:00,0,9115,2216,86,2473,13446,437,399,12802.62,768.29
2023-09-14 23:00:00,0,11021,2215,85,2469,12880,533,450,11383.16,1057.1
2023-09-15 00:00:00,0,11971,2215,85,3068,12155,793,121,7659.96,1375.49
2023-09-15 01:00:00,0,14477,2215,87,3944,7886,1057,1338,1744.57,1715.64
2023-09-15 02:00:00,0,16685,2219,87,5082,1568,1386,3568,50.8,2019.79
2023-09-15 03:00:00,0,17238,2219,88,5557,32,2055,1957,19.91,2222.76
2023-09-15 04:00:00,0,16111,2219,88,5570,0,2427,1551,16.86,2256.54
2023-09-15 05:00:00,0,14703,2219,88,4917,0,2639,2006,15.84,2148.22
2023-09-15 06:00:00,0,13957,2219,86,4234,0,2369,462,11.55,2006.11
2023-09-15 07:00:00,0,13658,2217,87,3640,0,2026,0,12.81,1824.25
2023-09-15 08:00:00,0,12778,2210,87,3413,0,1886,0,10.77,1650.43
2023-09-15 09:00:00,0,12457,2210,87,3310,0,1816,0,9.93,1516.89
2023-09-15 10:00:00,0,12450,2210,88,3154,0,1733,0,9.06,1387.84
2023-09-15 11:00:00,0,12293,2212,88,3088,0,1667,0,8.22,1229.56
2023-09-15 12:00:00,0,11985,2213,89,2993,0,1589,0,6.96,1046.84
2023-09-15 13:00:00,0,12324,2217,88,2627,0,1477,66,137.12,854.41
2023-09-15 14:00:00,0,12479,2220,86,3233,185,1368,969,4363.23,664.93
2023-09-15 15:00:00,0,11956,2219,86,3004,4396,1271,0,10263.19,470.09
2023-09-15 16:00:00,0,9906,2219,87,2673,10552,1126,0,12405.5,336.31
2023-09-15 17:00:00,0,8915,2220,86,2463,13074,976,0,13141.78,310.31
2023-09-15 18:00:00,0,8600,2219,86,2414,13892,887,0,13474.24,330.22
2023-09-15 19:00:00,0,9094,2218,86,2171,14097,804,0,13504.64,359.06
2023-09-15 20:00:00,0,9340,2217,86,2182,14093,749,0,13545.59,390.63
2023-09-15 21:00:00,0,8175,2215,85,2446,14068,734,0,13319.15,414.15
2023-09-15 22:00:00,0,8621,2211,86,2781,13777,686,0,12792.2,459.19
2023-09-15 23:00:00,0,10021,2207,86,2918,12987,602,118,11342.34,557.6
2023-09-16 00:00:00,0,12107,2206,86,3292,12289,736,98,7583.52,743.88
2023-09-16 01:00:00,0,14459,2205,86,3679,8008,840,1592,1706.98,994.39
2023-09-16 02:00:00,0,16227,2206,86,5042,1579,937,3391,53.75,1231.08
2023-09-16 03:00:00,0,16104,2205,86,5479,74,1413,2681,7.91,1432.15
2023-09-16 04:00:00,0,14728,2209,87,5176,0,1615,2490,6.87,1531.05
2023-09-16 05:00:00,0,14247,2212,88,4678,0,1764,1209,7.29,1544.72
2023-09-16 06:00:00,0,13871,2213,88,3898,0,1603,565,7.26,1543.57
2023-09-16 07:00:00,0,13130,2214,88,3699,0,1469,92,9.87,1533.51
2023-09-16 08:00:00,0,12965,2214,88,2967,0,1507,25,9.96,1468.96
2023-09-16 09:00:00,0,12312,2213,89,2862,0,1467,0,9.21,1442.28
2023-09-16 10:00:00,0,11089,2213,88,2670,0,1413,0,10.47,1410.86
2023-09-16 11:00:00,0,10013,2213,89,2625,0,1376,0,11.94,1353.3
2023-09-16 12:00:00,0,10067,2212,88,2640,0,1373,0,13.53,1286.79
2023-09-16 13:00:00,0,10254,2212,88,2658,0,1354,30,138.52,1226.41
2023-09-16 14:00:00,0,10183,2213,86,2808,166,1356,306,4222.18,1190.39
2023-09-16 15:00:00,0,9801,2213,87,2506,4389,1371,0,10134.19,1178.17
2023-09-16 16:00:00,0,9820,2215,87,1827,10527,1369,0,12247.56,1182.52
2023-09-16 17:00:00,0,8827,2215,87,1666,13179,1314,0,12877.27,1187.85
2023-09-16 18:00:00,0,8350,2216,87,1765,13880,1354,0,13021.3,1177.01
2023-09-16 19:00:00,0,8242,2216,86,1789,14041,1419,0,13034.32,1152.55
2023-09-16 20:00:00,0,8135,2214,86,1820,14100,1393,0,12987.25,1129.49
2023-09-16 21:00:00,0,7842,2208,86,1883,14036,1361,0,12530.94,1135.36
2023-09-16 22:00:00,0,7796,2204,86,2120,13452,1275,0,11940.68,1188.02
2023-09-16 23:00:00,0,8309,2203,86,2293,12959,1262,0,10578.05,1279.34
2023-09-17 00:00:00,0,10185,2204,87,2907,11731,1308,0,6900.27,1390.89
2023-09-17 01:00:00,0,12205,2206,87,3714,7404,1487,629,1558.11,1604.42
2023-09-17 02:00:00,0,14089,2206,87,4847,1540,1676,2734,46.17,1909.22
2023-09-17 03:00:00,0,13634,2207,84,5176,77,1942,2661,8.41,2159.33
2023-09-17 04:00:00,0,12796,2210,87,5032,2,2106,1834,10.68,2283.24
2023-09-17 05:00:00,0,12485,2213,88,4231,4,2181,1149,14.31,2238.58
2023-09-17 06:00:00,0,11790,2213,88,3665,4,2073,468,12.18,2125.36
2023-09-17 07:00:00,0,10477,2213,88,3509,0,2002,120,13.77,1920.97
2023-09-17 08:00:00,0,10232,2213,88,2988,0,1849,86,11.61,1794.36
2023-09-17 09:00:00,0,9168,2213,88,2962,0,1725,190,9.84,1680.06
2023-09-17 10:00:00,0,8572,2211,88,2832,0,1694,67,8.49,1600.99
2023-09-17 11:00:00,0,8223,2211,88,2815,0,1668,0,7.86,1529.63
2023-09-17 12:00:00,0,8015,2211,88,2721,0,1547,0,6.39,1445.38
2023-09-17 13:00:00,0,8008,2211,88,2753,0,1398,14,121.2,1351.81
2023-09-17 14:00:00,0,8154,2212,85,2736,141,1254,366,4042.82,1254.9
2023-09-17 15:00:00,0,8054,2213,45,2259,3998,1199,0,9611.85,1159.2
2023-09-17 16:00:00,0,6695,2210,46,1780,9962,1197,0,11887.64,1065.14
2023-09-17 17:00:00,0,6063,2210,45,1711,12418,1201,0,12658.02,992.96
2023-09-17 18:00:00,0,5915,2211,45,1701,13317,1186,0,12610.88,979.85
2023-09-17 19:00:00,0,5475,2213,45,1711,13636,1203,0,12643.1,1015.22
2023-09-17 20:00:00,0,5473,2212,45,1722,13664,1207,0,12590.66,1067.9
2023-09-17 21:00:00,0,4832,2210,44,1794,13665,1093,0,12474.44,1149.57
2023-09-17 22:00:00,0,4691,2203,45,1840,13881,1135,0,12093.49,1266.56
2023-09-17 23:00:00,0,5539,2198,45,1992,13384,1344,57,10713.72,1433.99
2023-09-18 00:00:00,0,7275,2197,46,2587,12447,1584,0,6970.7,1710.27
2023-09-18 01:00:00,0,8408,2198,46,3522,7667,1787,1030,1539.61,2054.35
2023-09-18 02:00:00,0,10378,2198,46,4502,1323,2107,3420,66.59,2400.58
2023-09-18 03:00:00,0,10735,2199,46,4879,0,2571,2662,26.73,2671.18
2023-09-18 04:00:00,0,9981,2200,46,4847,0,2683,2179,25.56,2778.6
2023-09-18 05:00:00,0,9888,2203,46,4418,0,3220,814,26.4,2745.57
2023-09-18 06:00:00,0,9164,2204,46,3752,0,3369,171,22.71,2630.73
2023-09-18 07:00:00,0,8374,2203,46,3514,0,3344,80,18.45,2358.69
2023-09-18 08:00:00,0,8158,2202,45,2834,0,3045,0,15.96,2257.22
2023-09-18 09:00:00,0,8259,2201,45,2810,0,2668,0,13.5,2148.16
2023-09-18 10:00:00,0,8066,2200,45,2752,0,2363,0,11.25,2044.7
2023-09-18 11:00:00,0,8033,2199,45,2526,0,2423,0,9.78,1939.96
2023-09-18 12:00:00,0,7914,2198,45,2425,0,2480,0,9,1855.59
2023-09-18 13:00:00,0,8508,2198,45,2401,0,2400,16,117.93,1796.54
2023-09-18 14:00:00,0,8438,2196,45,2898,157,2153,390,4098.3,1686.1
2023-09-18 15:00:00,0,7875,2175,45,2623,4085,1995,0,10116.71,1509.68
2023-09-18 16:00:00,0,6636,2175,45,1972,9861,1690,0,12358.67,1276.38
2023-09-18 17:00:00,0,6570,2176,45,1514,12200,1539,0,13138.44,1060.84
2023-09-18 18:00:00,0,6224,2174,45,1430,13239,1353,0,13387.99,955.08
2023-09-18 19:00:00,0,6450,2170,45,1439,13769,1263,0,13417.62,966.82
2023-09-18 20:00:00,0,6267,2164,45,1419,14137,1385,0,13401.79,1089.64
2023-09-18 21:00:00,0,5501,2161,45,1460,14197,1472,0,13237.54,1335.17
2023-09-18 22:00:00,0,5620,2160,45,1620,14271,1690,0,12745.31,1712.2
2023-09-18 23:00:00,0,5993,2159,45,1652,13855,1993,155,11362.32,2120.34
2023-09-19 00:00:00,0,6956,2159,45,2463,12324,2224,358,7198.06,2435.72
2023-09-19 01:00:00,0,8471,2161,46,3740,7697,2635,1246,1569.23,2640.16
2023-09-19 02:00:00,0,9963,2162,46,4794,1277,3003,3389,73.19,2826.42
2023-09-19 03:00:00,0,10066,2163,46,5209,0,3566,3002,33.22,2973.4
2023-09-19 04:00:00,0,9790,2164,45,4816,0,3884,1908,31.68,3010.44
2023-09-19 05:00:00,0,9449,2165,46,4438,0,3860,1211,32.22,2982.76
2023-09-19 06:00:00,0,9130,2166,46,3693,0,3776,537,29.16,2922.58
2023-09-19 07:00:00,0,8808,2166,46,3524,0,3606,0,32.58,2975.21
2023-09-19 08:00:00,0,8760,2165,46,3344,0,3539,0,29.34,2832.2
2023-09-19 09:00:00,0,7538,2165,46,3118,0,3404,0,25.47,2649.32
2023-09-19 10:00:00,0,7425,2166,45,3125,0,3010,0,22.38,2459.53
2023-09-19 11:00:00,0,7484,2165,45,3154,0,2706,0,19.41,2257.2
2023-09-19 12:00:00,0,7433,2164,45,3116,0,2474,0,15.51,2025.23
2023-09-19 13:00:00,0,8337,2163,45,2719,0,2274,616,109.57,1777.83
2023-09-19 14:00:00,0,9249,2163,45,3079,134,1982,1339,4022.52,1505.02
2023-09-19 15:00:00,0,8887,2164,45,2453,4027,1813,0,10087.48,1200.91
2023-09-19 16:00:00,0,8380,2165,45,2205,9993,1397,0,12387.67,909.93
2023-09-19 17:00:00,0,8092,2165,45,1550,12641,1201,0,13168.47,674.84
2023-09-19 18:00:00,0,8135,2167,45,1274,13944,976,0,13405.21,533.8
2023-09-19 19:00:00,0,7912,2166,45,1255,14249,674,0,13417.41,484.28
2023-09-19 20:00:00,0,7128,2163,45,1282,14524,478,0,13422.47,520.84
2023-09-19 21:00:00,0,6130,2163,45,1480,14491,520,0,13256.06,658.9
2023-09-19 22:00:00,0,5851,2163,45,1677,14398,601,0,12719.73,887.74
2023-09-19 23:00:00,0,6420,2162,41,2177,14014,761,26,11292,1145.26
2023-09-20 00:00:00,0,7751,2161,46,2508,12703,975,25,7025.81,1391.97
2023-09-20 01:00:00,0,9610,2163,46,3617,7547,1129,1093,1433.36,1612.98
2023-09-20 02:00:00,0,11335,2165,46,5095,1170,1451,3267,52.96,1811
2023-09-20 03:00:00,0,11706,2165,46,5554,9,1773,3066,17.64,1933.36
2023-09-20 04:00:00,0,10544,2167,46,5290,0,2081,1998,15.39,1947.4
2023-09-20 05:00:00,0,10182,2165,45,4633,0,2419,1115,15.12,1920.7
2023-09-20 06:00:00,0,10125,2164,45,4088,0,2484,384,15.54,1880.79
2023-09-20 07:00:00,0,9824,2161,45,3333,0,2227,0,22.26,2009.29
2023-09-20 08:00:00,0,9660,2160,46,3012,0,2081,26,21.27,1956.32
2023-09-20 09:00:00,0,8660,2162,46,2886,0,2208,0,21.45,1902.32
2023-09-20 10:00:00,0,8141,2160,46,2743,0,2357,0,22.08,1874.4
2023-09-20 11:00:00,0,8229,2155,49,2717,0,2253,0,22.74,1801.61
2023-09-20 12:00:00,0,8212,2155,52,2839,0,2611,0,22.74,1735.74
2023-09-20 13:00:00,0,8373,2156,52,3188,0,2551,703,89.77,1721.72
2023-09-20 14:00:00,0,9209,2155,69,3773,64,2669,1396,3518.49,1677.64
2023-09-20 15:00:00,0,8997,2154,79,3353,3621,2736,375,9305.38,1554.39
2023-09-20 16:00:00,0,8353,2155,86,2527,9860,2683,0,11560.93,1488.11
2023-09-20 17:00:00,0,7202,2157,87,2228,12978,2699,0,12506.08,1552.22
2023-09-20 18:00:00,0,7201,2158,87,2367,13675,2591,0,12937.53,1681.24
2023-09-20 19:00:00,0,6864,2152,87,2454,13996,2195,0,12995.78,1907.02
2023-09-20 20:00:00,0,6754,2144,87,2056,13863,2135,0,13079.93,2267.8
2023-09-20 21:00:00,0,6304,2143,88,2499,13698,2357,0,12946.14,2752.24
2023-09-20 22:00:00,0,6086,2143,87,2436,13659,2836,0,12491.13,3269.02
2023-09-20 23:00:00,0,6780,2139,88,2575,13324,3400,0,11110.48,3656.35
2023-09-21 00:00:00,0,7976,2142,88,2847,11984,3887,0,6626.75,3828.82
2023-09-21 01:00:00,0,9475,2145,88,3828,7119,4091,643,1291.92,3764.31
2023-09-21 02:00:00,0,10709,2148,88,5012,1231,3863,2964,86.6,3646.39
2023-09-21 03:00:00,0,11320,2144,86,5293,26,3871,3142,54.09,3624.69
2023-09-21 04:00:00,0,10965,2138,88,5272,0,3947,1728,54,3567.48
2023-09-21 05:00:00,0,9965,2137,88,4939,0,3916,1781,55.02,3403.36
2023-09-21 06:00:00,0,9807,2134,88,4580,0,3625,550,55.2,3201.78
2023-09-21 07:00:00,0,9597,2138,88,3907,0,3240,0,54.39,2932.83
2023-09-21 08:00:00,0,9012,2143,88,3408,0,3273,0,53.46,2634.89
2023-09-21 09:00:00,0,8085,2145,88,3383,0,3192,0,51.6,2431
2023-09-21 10:00:00,0,7424,2146,89,3365,0,2999,0,49.89,2314.21
2023-09-21 11:00:00,0,7192,2146,88,3355,0,2946,0,48.27,2196.68
2023-09-21 12:00:00,0,7435,2140,89,3283,0,2705,8,44.82,2055.63
2023-09-21 13:00:00,0,8814,2139,86,3212,0,2375,112,117.4,1898.66
2023-09-21 14:00:00,0,9467,2141,88,3611,105,2352,1235,3685.65,1758.73
2023-09-21 15:00:00,0,9351,2142,88,2938,3706,2030,441,9489.88,1598.85
2023-09-21 16:00:00,0,8811,2137,88,2115,10057,2157,0,11818.58,1526.05
2023-09-21 17:00:00,0,7484,2132,88,1827,12991,2258,0,12665.06,1614.04
2023-09-21 18:00:00,0,7156,2134,88,1481,13897,2109,0,13009.2,1804.87
2023-09-21 19:00:00,0,7666,2136,88,1648,14075,2161,0,13091.17,2068.81
2023-09-21 20:00:00,0,7724,2134,87,1629,14130,2254,0,13157.29,2340.42
2023-09-21 21:00:00,0,7258,2126,87,1701,14260,2583,0,12965.71,2589.1
2023-09-21 22:00:00,0,6775,2126,87,1620,13766,2963,0,12304.29,2807.76
2023-09-21 23:00:00,0,6472,2129,88,1927,13004,3183,0,10647.2,3003.32
2023-09-22 00:00:00,0,7431,2131,88,2251,11853,3182,0,6278.4,3108.62
2023-09-22 01:00:00,0,8322,2136,88,3758,6909,3290,1021,1204.18,3017.21
