UTC Time,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore 
2021-04-12 12:00:00+00:00,45.0,44.0,25.0,17.0,10.0,18.0,135.0
2021-04-12 13:00:00+00:00,45.0,45.0,40.0,16.0,8.0,18.0,110.0
2021-04-12 14:00:00+00:00,45.0,45.0,42.0,16.0,7.0,18.0,161.0
2021-04-12 15:00:00+00:00,45.0,45.0,47.0,16.0,6.0,18.0,144.0
2021-04-12 16:00:00+00:00,45.0,45.0,49.0,16.0,2.0,18.0,113.0
2021-04-12 17:00:00+00:00,45.0,45.0,70.0,15.0,0.0,18.0,111.0
2021-04-12 18:00:00+00:00,45.0,45.0,72.0,14.0,0.0,18.0,119.0
2021-04-12 19:00:00+00:00,44.0,46.0,25.0,15.0,0.0,18.0,162.0
2021-04-12 20:00:00+00:00,44.0,46.0,25.0,15.0,0.0,19.0,195.0
2021-04-12 21:00:00+00:00,45.0,46.0,25.0,15.0,0.0,19.0,193.0
2021-04-12 22:00:00+00:00,45.0,46.0,25.0,15.0,0.0,19.0,118.0
2021-04-12 23:00:00+00:00,45.0,46.0,25.0,15.0,0.0,19.0,63.0
2021-04-13 00:00:00+00:00,47.0,46.0,25.0,15.0,0.0,19.0,48.0
2021-04-13 01:00:00+00:00,48.0,47.0,25.0,15.0,0.0,19.0,42.0
2021-04-13 02:00:00+00:00,50.0,47.0,25.0,15.0,0.0,19.0,37.0
2021-04-13 03:00:00+00:00,51.0,47.0,25.0,15.0,0.0,18.0,27.0
2021-04-13 04:00:00+00:00,51.0,47.0,25.0,15.0,2.0,18.0,32.0
2021-04-13 05:00:00+00:00,51.0,47.0,50.0,14.0,3.0,18.0,27.0
2021-04-13 06:00:00+00:00,51.0,47.0,98.0,15.0,5.0,18.0,28.0
2021-04-13 07:00:00+00:00,50.0,47.0,98.0,15.0,6.0,18.0,26.0
2021-04-13 08:00:00+00:00,51.0,47.0,98.0,15.0,6.0,18.0,41.0
2021-04-13 09:00:00+00:00,51.0,47.0,73.0,15.0,7.0,18.0,66.0
2021-04-13 10:00:00+00:00,51.0,47.0,25.0,15.0,7.0,18.0,81.0
2021-04-13 11:00:00+00:00,51.0,47.0,25.0,15.0,6.0,18.0,76.0
2021-04-13 12:00:00+00:00,51.0,47.0,25.0,15.0,6.0,18.0,71.0
2021-04-13 13:00:00+00:00,51.0,47.0,25.0,14.0,6.0,18.0,88.0
2021-04-13 14:00:00+00:00,52.0,47.0,25.0,15.0,5.0,18.0,90.0
2021-04-13 15:00:00+00:00,52.0,47.0,25.0,15.0,3.0,18.0,114.0
2021-04-13 16:00:00+00:00,52.0,47.0,95.0,14.0,1.0,18.0,106.0
2021-04-13 17:00:00+00:00,53.0,47.0,98.0,14.0,0.0,18.0,92.0
2021-04-13 18:00:00+00:00,53.0,47.0,98.0,14.0,0.0,18.0,74.0
2021-04-13 19:00:00+00:00,54.0,47.0,70.0,14.0,0.0,18.0,63.0
2021-04-13 20:00:00+00:00,53.0,46.0,25.0,14.0,0.0,18.0,60.0
2021-04-13 21:00:00+00:00,53.0,46.0,25.0,15.0,0.0,18.0,53.0
2021-04-13 22:00:00+00:00,53.0,46.0,25.0,14.0,0.0,19.0,45.0
2021-04-13 23:00:00+00:00,52.0,47.0,25.0,15.0,0.0,19.0,26.0
2021-04-14 00:00:00+00:00,52.0,47.0,25.0,15.0,0.0,19.0,22.0
2021-04-14 01:00:00+00:00,53.0,47.0,25.0,15.0,0.0,19.0,24.0
2021-04-14 02:00:00+00:00,53.0,53.0,25.0,15.0,0.0,19.0,30.0
2021-04-14 03:00:00+00:00,54.0,84.0,25.0,15.0,0.0,18.0,20.0
2021-04-14 04:00:00+00:00,53.0,105.0,49.0,14.0,2.0,18.0,13.0
2021-04-14 05:00:00+00:00,53.0,214.0,68.0,15.0,3.0,18.0,19.0
2021-04-14 06:00:00+00:00,53.0,370.0,68.0,16.0,4.0,18.0,10.0
2021-04-14 07:00:00+00:00,52.0,451.0,68.0,17.0,6.0,18.0,7.0
2021-04-14 08:00:00+00:00,53.0,451.0,68.0,17.0,7.0,18.0,10.0
2021-04-14 09:00:00+00:00,52.0,436.0,25.0,17.0,7.0,18.0,20.0
2021-04-14 10:00:00+00:00,52.0,395.0,25.0,17.0,7.0,18.0,43.0
2021-04-14 11:00:00+00:00,52.0,436.0,25.0,16.0,6.0,18.0,66.0
2021-04-14 12:00:00+00:00,52.0,435.0,25.0,16.0,6.0,18.0,101.0
2021-04-14 13:00:00+00:00,52.0,406.0,25.0,16.0,6.0,18.0,138.0
2021-04-14 14:00:00+00:00,52.0,401.0,25.0,16.0,5.0,18.0,149.0
2021-04-14 15:00:00+00:00,52.0,457.0,25.0,16.0,3.0,18.0,169.0
2021-04-14 16:00:00+00:00,52.0,470.0,50.0,16.0,1.0,18.0,176.0
2021-04-14 17:00:00+00:00,53.0,471.0,50.0,16.0,0.0,18.0,193.0
2021-04-14 18:00:00+00:00,53.0,470.0,50.0,16.0,0.0,18.0,230.0
2021-04-14 19:00:00+00:00,52.0,440.0,47.0,16.0,0.0,18.0,239.0
2021-04-14 20:00:00+00:00,50.0,410.0,25.0,16.0,0.0,19.0,225.0
2021-04-14 21:00:00+00:00,52.0,220.0,25.0,16.0,0.0,18.0,243.0
2021-04-14 22:00:00+00:00,51.0,214.0,25.0,16.0,0.0,19.0,256.0
2021-04-14 23:00:00+00:00,52.0,239.0,25.0,16.0,0.0,19.0,260.0
2021-04-15 00:00:00+00:00,52.0,215.0,25.0,16.0,0.0,19.0,252.0
2021-04-15 01:00:00+00:00,52.0,214.0,25.0,16.0,0.0,19.0,259.0
2021-04-15 02:00:00+00:00,52.0,214.0,25.0,16.0,0.0,18.0,269.0
2021-04-15 03:00:00+00:00,53.0,214.0,25.0,16.0,0.0,18.0,288.0
2021-04-15 04:00:00+00:00,53.0,349.0,68.0,16.0,2.0,18.0,288.0
2021-04-15 05:00:00+00:00,53.0,459.0,70.0,16.0,4.0,18.0,279.0
2021-04-15 06:00:00+00:00,53.0,429.0,98.0,17.0,6.0,18.0,266.0
2021-04-15 07:00:00+00:00,51.0,410.0,68.0,16.0,7.0,18.0,274.0
2021-04-15 08:00:00+00:00,52.0,355.0,25.0,17.0,10.0,18.0,309.0
2021-04-15 09:00:00+00:00,52.0,374.0,25.0,18.0,13.0,18.0,336.0
2021-04-15 10:00:00+00:00,52.0,364.0,25.0,17.0,12.0,18.0,337.0
2021-04-15 11:00:00+00:00,53.0,383.0,25.0,17.0,9.0,18.0,336.0
2021-04-15 12:00:00+00:00,53.0,410.0,25.0,16.0,7.0,18.0,334.0
2021-04-15 13:00:00+00:00,53.0,410.0,25.0,16.0,6.0,18.0,334.0
2021-04-15 14:00:00+00:00,52.0,430.0,25.0,16.0,6.0,18.0,275.0
2021-04-15 15:00:00+00:00,52.0,370.0,25.0,16.0,4.0,18.0,290.0
2021-04-15 16:00:00+00:00,52.0,369.0,68.0,16.0,2.0,18.0,278.0
2021-04-15 17:00:00+00:00,53.0,423.0,88.0,16.0,0.0,18.0,255.0
2021-04-15 18:00:00+00:00,53.0,387.0,71.0,17.0,0.0,18.0,232.0
2021-04-15 19:00:00+00:00,52.0,370.0,68.0,17.0,0.0,18.0,219.0
2021-04-15 20:00:00+00:00,51.0,319.0,34.0,17.0,0.0,19.0,208.0
2021-04-15 21:00:00+00:00,52.0,47.0,25.0,16.0,0.0,19.0,177.0
2021-04-15 22:00:00+00:00,52.0,46.0,25.0,16.0,0.0,19.0,172.0
2021-04-15 23:00:00+00:00,52.0,46.0,25.0,16.0,0.0,19.0,198.0
2021-04-16 00:00:00+00:00,52.0,46.0,25.0,16.0,0.0,19.0,203.0
2021-04-16 01:00:00+00:00,51.0,46.0,25.0,16.0,0.0,19.0,198.0
2021-04-16 02:00:00+00:00,52.0,46.0,25.0,16.0,0.0,19.0,219.0
2021-04-16 03:00:00+00:00,52.0,46.0,25.0,16.0,0.0,18.0,220.0
2021-04-16 04:00:00+00:00,52.0,46.0,47.0,18.0,3.0,3.0,217.0
2021-04-16 05:00:00+00:00,53.0,46.0,68.0,19.0,5.0,11.0,206.0
2021-04-16 06:00:00+00:00,53.0,46.0,68.0,20.0,5.0,18.0,166.0
2021-04-16 07:00:00+00:00,51.0,46.0,68.0,19.0,9.0,18.0,151.0
2021-04-16 08:00:00+00:00,53.0,46.0,47.0,18.0,12.0,18.0,152.0
2021-04-16 09:00:00+00:00,53.0,46.0,25.0,18.0,12.0,18.0,133.0
2021-04-16 10:00:00+00:00,53.0,46.0,25.0,17.0,13.0,18.0,165.0
2021-04-16 11:00:00+00:00,53.0,46.0,25.0,17.0,12.0,18.0,182.0
2021-04-16 12:00:00+00:00,53.0,46.0,25.0,17.0,9.0,18.0,225.0
2021-04-16 13:00:00+00:00,52.0,45.0,25.0,17.0,10.0,18.0,237.0
2021-04-16 14:00:00+00:00,51.0,45.0,68.0,17.0,12.0,18.0,212.0
2021-04-16 15:00:00+00:00,50.0,45.0,68.0,17.0,7.0,18.0,201.0
2021-04-16 16:00:00+00:00,50.0,45.0,88.0,16.0,3.0,18.0,115.0
2021-04-16 17:00:00+00:00,50.0,45.0,88.0,16.0,0.0,18.0,83.0
2021-04-16 18:00:00+00:00,51.0,45.0,88.0,16.0,0.0,18.0,112.0
2021-04-16 19:00:00+00:00,51.0,45.0,41.0,16.0,0.0,18.0,201.0
2021-04-16 20:00:00+00:00,46.0,46.0,25.0,16.0,0.0,18.0,255.0
2021-04-16 21:00:00+00:00,48.0,46.0,25.0,16.0,0.0,18.0,298.0
2021-04-16 22:00:00+00:00,49.0,46.0,25.0,16.0,0.0,19.0,294.0
2021-04-16 23:00:00+00:00,49.0,46.0,25.0,15.0,0.0,19.0,289.0
2021-04-17 00:00:00+00:00,48.0,46.0,25.0,15.0,0.0,19.0,290.0
2021-04-17 01:00:00+00:00,49.0,46.0,25.0,15.0,0.0,19.0,278.0
2021-04-17 02:00:00+00:00,50.0,46.0,25.0,15.0,0.0,19.0,255.0
2021-04-17 03:00:00+00:00,49.0,46.0,25.0,15.0,1.0,19.0,225.0
2021-04-17 04:00:00+00:00,49.0,46.0,25.0,15.0,3.0,18.0,176.0
2021-04-17 05:00:00+00:00,50.0,46.0,25.0,15.0,5.0,18.0,131.0
2021-04-17 06:00:00+00:00,50.0,46.0,88.0,15.0,8.0,18.0,84.0
2021-04-17 07:00:00+00:00,49.0,46.0,88.0,15.0,13.0,18.0,58.0
2021-04-17 08:00:00+00:00,49.0,45.0,68.0,16.0,17.0,18.0,34.0
2021-04-17 09:00:00+00:00,49.0,45.0,47.0,16.0,18.0,18.0,50.0
2021-04-17 10:00:00+00:00,49.0,45.0,47.0,16.0,40.0,18.0,67.0
2021-04-17 11:00:00+00:00,48.0,45.0,25.0,16.0,17.0,18.0,79.0
2021-04-17 12:00:00+00:00,46.0,45.0,25.0,15.0,17.0,18.0,77.0
2021-04-17 13:00:00+00:00,46.0,45.0,25.0,15.0,15.0,18.0,49.0
2021-04-17 14:00:00+00:00,45.0,45.0,25.0,16.0,13.0,18.0,37.0
2021-04-17 15:00:00+00:00,44.0,45.0,25.0,15.0,7.0,18.0,53.0
2021-04-17 16:00:00+00:00,45.0,45.0,25.0,15.0,3.0,18.0,62.0
2021-04-17 17:00:00+00:00,46.0,45.0,47.0,15.0,0.0,18.0,75.0
2021-04-17 18:00:00+00:00,46.0,46.0,47.0,15.0,0.0,18.0,124.0
2021-04-17 19:00:00+00:00,47.0,46.0,47.0,15.0,0.0,18.0,171.0
2021-04-17 20:00:00+00:00,47.0,46.0,25.0,15.0,0.0,18.0,110.0
2021-04-17 21:00:00+00:00,46.0,46.0,25.0,15.0,0.0,18.0,95.0
2021-04-17 22:00:00+00:00,45.0,46.0,25.0,15.0,0.0,18.0,82.0
2021-04-17 23:00:00+00:00,45.0,47.0,25.0,15.0,0.0,18.0,119.0
2021-04-18 00:00:00+00:00,45.0,47.0,25.0,15.0,0.0,19.0,160.0
2021-04-18 01:00:00+00:00,47.0,47.0,25.0,15.0,0.0,19.0,162.0
2021-04-18 02:00:00+00:00,49.0,47.0,25.0,15.0,0.0,19.0,177.0
2021-04-18 03:00:00+00:00,49.0,47.0,25.0,15.0,1.0,19.0,194.0
2021-04-18 04:00:00+00:00,49.0,47.0,25.0,14.0,4.0,19.0,156.0
2021-04-18 05:00:00+00:00,49.0,46.0,25.0,14.0,9.0,19.0,78.0
2021-04-18 06:00:00+00:00,49.0,46.0,25.0,14.0,15.0,18.0,29.0
2021-04-18 07:00:00+00:00,49.0,45.0,25.0,14.0,41.0,18.0,19.0
2021-04-18 08:00:00+00:00,48.0,45.0,25.0,15.0,48.0,18.0,51.0
2021-04-18 09:00:00+00:00,46.0,45.0,25.0,15.0,50.0,18.0,143.0
2021-04-18 10:00:00+00:00,45.0,45.0,25.0,15.0,48.0,18.0,140.0
2021-04-18 11:00:00+00:00,45.0,44.0,25.0,15.0,45.0,18.0,87.0
2021-04-18 12:00:00+00:00,45.0,44.0,25.0,16.0,47.0,18.0,71.0
2021-04-18 13:00:00+00:00,44.0,44.0,25.0,16.0,42.0,18.0,69.0
2021-04-18 14:00:00+00:00,45.0,44.0,25.0,16.0,15.0,18.0,74.0
2021-04-18 15:00:00+00:00,45.0,44.0,25.0,16.0,9.0,18.0,83.0
2021-04-18 16:00:00+00:00,45.0,44.0,25.0,16.0,5.0,18.0,94.0
2021-04-18 17:00:00+00:00,47.0,45.0,71.0,16.0,0.0,18.0,107.0
2021-04-18 18:00:00+00:00,47.0,45.0,95.0,16.0,0.0,18.0,149.0
2021-04-18 19:00:00+00:00,47.0,45.0,68.0,16.0,0.0,18.0,224.0
2021-04-18 20:00:00+00:00,46.0,46.0,33.0,16.0,0.0,19.0,271.0
2021-04-18 21:00:00+00:00,45.0,46.0,25.0,16.0,0.0,19.0,281.0
2021-04-18 22:00:00+00:00,44.0,46.0,25.0,16.0,0.0,19.0,310.0
2021-04-18 23:00:00+00:00,44.0,46.0,25.0,16.0,0.0,19.0,308.0
2021-04-19 00:00:00+00:00,45.0,47.0,25.0,16.0,0.0,19.0,270.0
2021-04-19 01:00:00+00:00,46.0,47.0,25.0,16.0,0.0,19.0,279.0
2021-04-19 02:00:00+00:00,49.0,53.0,25.0,16.0,0.0,19.0,289.0
2021-04-19 03:00:00+00:00,51.0,103.0,25.0,16.0,1.0,18.0,288.0
2021-04-19 04:00:00+00:00,51.0,265.0,68.0,17.0,5.0,18.0,252.0
2021-04-19 05:00:00+00:00,51.0,369.0,71.0,18.0,10.0,18.0,141.0
2021-04-19 06:00:00+00:00,51.0,449.0,98.0,17.0,17.0,18.0,46.0
2021-04-19 07:00:00+00:00,49.0,459.0,98.0,17.0,41.0,18.0,37.0
2021-04-19 08:00:00+00:00,47.0,419.0,73.0,17.0,50.0,18.0,103.0
2021-04-19 09:00:00+00:00,46.0,366.0,36.0,18.0,53.0,18.0,163.0
2021-04-19 10:00:00+00:00,46.0,402.0,25.0,16.0,53.0,18.0,115.0
2021-04-19 11:00:00+00:00,45.0,426.0,25.0,16.0,51.0,18.0,67.0
2021-04-19 12:00:00+00:00,45.0,406.0,25.0,16.0,46.0,18.0,61.0
2021-04-19 13:00:00+00:00,45.0,414.0,25.0,16.0,18.0,18.0,77.0
2021-04-19 14:00:00+00:00,45.0,420.0,25.0,16.0,15.0,18.0,79.0
2021-04-19 15:00:00+00:00,45.0,448.0,68.0,16.0,9.0,18.0,86.0
2021-04-19 16:00:00+00:00,44.0,436.0,68.0,16.0,5.0,18.0,88.0
2021-04-19 17:00:00+00:00,44.0,459.0,88.0,16.0,0.0,19.0,109.0
2021-04-19 18:00:00+00:00,45.0,430.0,88.0,16.0,0.0,19.0,166.0
2021-04-19 19:00:00+00:00,46.0,395.0,88.0,16.0,0.0,19.0,214.0
2021-04-19 20:00:00+00:00,45.0,339.0,40.0,16.0,0.0,19.0,229.0
2021-04-19 21:00:00+00:00,45.0,214.0,25.0,16.0,0.0,19.0,182.0
2021-04-19 22:00:00+00:00,45.0,221.0,25.0,16.0,0.0,19.0,112.0
2021-04-19 23:00:00+00:00,46.0,214.0,25.0,16.0,0.0,19.0,51.0
2021-04-20 00:00:00+00:00,46.0,214.0,25.0,16.0,0.0,19.0,32.0
2021-04-20 01:00:00+00:00,47.0,214.0,25.0,16.0,0.0,19.0,36.0
2021-04-20 02:00:00+00:00,49.0,304.0,25.0,15.0,0.0,19.0,32.0
2021-04-20 03:00:00+00:00,50.0,389.0,25.0,15.0,1.0,19.0,16.0
2021-04-20 04:00:00+00:00,51.0,460.0,87.0,16.0,3.0,19.0,15.0
2021-04-20 05:00:00+00:00,51.0,470.0,98.0,16.0,7.0,19.0,16.0
2021-04-20 06:00:00+00:00,51.0,459.0,86.0,16.0,13.0,19.0,12.0
2021-04-20 07:00:00+00:00,48.0,394.0,88.0,17.0,17.0,19.0,0.0
2021-04-20 08:00:00+00:00,47.0,394.0,24.0,16.0,44.0,19.0,2.0
2021-04-20 09:00:00+00:00,46.0,368.0,25.0,16.0,47.0,19.0,4.0
2021-04-20 10:00:00+00:00,46.0,396.0,25.0,16.0,49.0,19.0,9.0
2021-04-20 11:00:00+00:00,45.0,367.0,25.0,16.0,43.0,19.0,11.0
2021-04-20 12:00:00+00:00,46.0,448.0,25.0,16.0,41.0,19.0,13.0
2021-04-20 13:00:00+00:00,45.0,413.0,25.0,16.0,17.0,19.0,26.0
2021-04-20 14:00:00+00:00,46.0,421.0,25.0,16.0,13.0,19.0,32.0
2021-04-20 15:00:00+00:00,46.0,448.0,47.0,16.0,8.0,19.0,42.0
2021-04-20 16:00:00+00:00,47.0,448.0,88.0,16.0,3.0,19.0,70.0
2021-04-20 17:00:00+00:00,47.0,440.0,68.0,16.0,0.0,19.0,98.0
2021-04-20 18:00:00+00:00,48.0,469.0,68.0,16.0,0.0,19.0,84.0
2021-04-20 19:00:00+00:00,47.0,469.0,90.0,16.0,0.0,19.0,76.0
2021-04-20 20:00:00+00:00,46.0,355.0,25.0,16.0,0.0,19.0,67.0
2021-04-20 21:00:00+00:00,47.0,217.0,25.0,16.0,0.0,19.0,39.0
2021-04-20 22:00:00+00:00,47.0,46.0,25.0,16.0,0.0,19.0,15.0
2021-04-20 23:00:00+00:00,47.0,46.0,25.0,16.0,0.0,19.0,13.0
2021-04-21 00:00:00+00:00,47.0,46.0,25.0,16.0,0.0,19.0,13.0
2021-04-21 01:00:00+00:00,48.0,46.0,25.0,16.0,0.0,19.0,11.0
2021-04-21 02:00:00+00:00,50.0,46.0,25.0,16.0,0.0,19.0,11.0
2021-04-21 03:00:00+00:00,51.0,46.0,25.0,16.0,1.0,19.0,13.0
2021-04-21 04:00:00+00:00,52.0,46.0,68.0,16.0,5.0,19.0,26.0
2021-04-21 05:00:00+00:00,51.0,46.0,98.0,16.0,8.0,19.0,30.0
2021-04-21 06:00:00+00:00,50.0,45.0,98.0,17.0,13.0,19.0,16.0
2021-04-21 07:00:00+00:00,48.0,45.0,88.0,17.0,16.0,19.0,22.0
2021-04-21 08:00:00+00:00,47.0,45.0,25.0,17.0,45.0,19.0,58.0
2021-04-21 09:00:00+00:00,46.0,45.0,25.0,17.0,49.0,19.0,101.0
2021-04-21 10:00:00+00:00,46.0,45.0,25.0,17.0,52.0,19.0,127.0
2021-04-21 11:00:00+00:00,46.0,44.0,25.0,17.0,49.0,19.0,140.0
2021-04-21 12:00:00+00:00,46.0,44.0,25.0,16.0,45.0,19.0,154.0
2021-04-21 13:00:00+00:00,46.0,44.0,25.0,16.0,40.0,19.0,189.0
2021-04-21 14:00:00+00:00,46.0,44.0,25.0,16.0,15.0,19.0,204.0
2021-04-21 15:00:00+00:00,46.0,44.0,45.0,16.0,10.0,19.0,161.0
2021-04-21 16:00:00+00:00,46.0,44.0,68.0,16.0,5.0,19.0,139.0
2021-04-21 17:00:00+00:00,47.0,45.0,44.0,16.0,0.0,19.0,150.0
2021-04-21 18:00:00+00:00,48.0,45.0,25.0,16.0,0.0,19.0,131.0
2021-04-21 19:00:00+00:00,48.0,45.0,25.0,16.0,0.0,19.0,155.0
2021-04-21 20:00:00+00:00,46.0,45.0,25.0,16.0,0.0,19.0,161.0
2021-04-21 21:00:00+00:00,47.0,46.0,25.0,17.0,0.0,19.0,162.0
2021-04-21 22:00:00+00:00,47.0,46.0,25.0,16.0,0.0,19.0,180.0
2021-04-21 23:00:00+00:00,47.0,46.0,25.0,16.0,0.0,19.0,182.0
2021-04-22 00:00:00+00:00,47.0,46.0,25.0,16.0,0.0,19.0,200.0
2021-04-22 01:00:00+00:00,47.0,46.0,25.0,16.0,0.0,19.0,226.0
2021-04-22 02:00:00+00:00,50.0,46.0,25.0,17.0,0.0,19.0,245.0
2021-04-22 03:00:00+00:00,51.0,46.0,25.0,17.0,1.0,19.0,247.0
2021-04-22 04:00:00+00:00,51.0,46.0,25.0,17.0,3.0,19.0,234.0
2021-04-22 05:00:00+00:00,51.0,46.0,73.0,17.0,5.0,19.0,263.0
2021-04-22 06:00:00+00:00,51.0,46.0,59.0,17.0,9.0,19.0,277.0
2021-04-22 07:00:00+00:00,50.0,46.0,62.0,17.0,12.0,19.0,293.0
2021-04-22 08:00:00+00:00,51.0,46.0,25.0,17.0,16.0,19.0,332.0
2021-04-22 09:00:00+00:00,51.0,45.0,25.0,17.0,39.0,19.0,324.0
2021-04-22 10:00:00+00:00,50.0,45.0,25.0,17.0,44.0,19.0,341.0
2021-04-22 11:00:00+00:00,49.0,45.0,25.0,16.0,43.0,19.0,296.0
2021-04-22 12:00:00+00:00,49.0,45.0,25.0,15.0,41.0,16.0,294.0
2021-04-22 13:00:00+00:00,49.0,45.0,25.0,15.0,17.0,16.0,324.0
2021-04-22 14:00:00+00:00,48.0,46.0,25.0,15.0,10.0,19.0,324.0
2021-04-22 15:00:00+00:00,49.0,46.0,47.0,15.0,6.0,19.0,316.0
2021-04-22 16:00:00+00:00,51.0,46.0,47.0,15.0,4.0,19.0,241.0
2021-04-22 17:00:00+00:00,51.0,46.0,73.0,15.0,1.0,19.0,218.0
2021-04-22 18:00:00+00:00,52.0,46.0,73.0,16.0,0.0,19.0,187.0
2021-04-22 19:00:00+00:00,52.0,46.0,72.0,15.0,0.0,19.0,176.0
2021-04-22 20:00:00+00:00,51.0,47.0,25.0,15.0,0.0,19.0,183.0
2021-04-22 21:00:00+00:00,51.0,47.0,25.0,15.0,0.0,19.0,187.0
2021-04-22 22:00:00+00:00,51.0,47.0,25.0,15.0,0.0,19.0,196.0
2021-04-22 23:00:00+00:00,51.0,47.0,25.0,15.0,0.0,19.0,221.0
2021-04-23 00:00:00+00:00,51.0,47.0,25.0,15.0,0.0,19.0,242.0
2021-04-23 01:00:00+00:00,51.0,47.0,25.0,15.0,0.0,19.0,254.0
2021-04-23 02:00:00+00:00,51.0,47.0,25.0,15.0,0.0,19.0,266.0
2021-04-23 03:00:00+00:00,52.0,46.0,25.0,16.0,1.0,19.0,316.0
2021-04-23 04:00:00+00:00,52.0,46.0,25.0,15.0,3.0,19.0,310.0
2021-04-23 05:00:00+00:00,52.0,46.0,90.0,15.0,6.0,19.0,242.0
2021-04-23 06:00:00+00:00,53.0,46.0,94.0,15.0,6.0,19.0,244.0
2021-04-23 07:00:00+00:00,52.0,46.0,92.0,14.0,8.0,19.0,273.0
2021-04-23 08:00:00+00:00,53.0,46.0,25.0,14.0,16.0,19.0,332.0
2021-04-23 09:00:00+00:00,52.0,46.0,25.0,14.0,17.0,19.0,367.0
2021-04-23 10:00:00+00:00,52.0,47.0,25.0,14.0,16.0,19.0,378.0
2021-04-23 11:00:00+00:00,51.0,47.0,25.0,14.0,14.0,19.0,380.0
2021-04-23 12:00:00+00:00,52.0,47.0,33.0,13.0,13.0,19.0,388.0
2021-04-23 13:00:00+00:00,51.0,47.0,25.0,13.0,9.0,19.0,372.0
2021-04-23 14:00:00+00:00,52.0,46.0,25.0,13.0,9.0,19.0,354.0
2021-04-23 15:00:00+00:00,52.0,46.0,68.0,13.0,5.0,19.0,286.0
2021-04-23 16:00:00+00:00,52.0,47.0,68.0,13.0,5.0,19.0,207.0
2021-04-23 17:00:00+00:00,52.0,47.0,70.0,13.0,1.0,19.0,165.0
2021-04-23 18:00:00+00:00,52.0,47.0,68.0,13.0,0.0,19.0,142.0
2021-04-23 19:00:00+00:00,52.0,46.0,71.0,13.0,0.0,19.0,127.0
2021-04-23 20:00:00+00:00,51.0,46.0,71.0,13.0,0.0,19.0,107.0
2021-04-23 21:00:00+00:00,51.0,46.0,25.0,13.0,0.0,19.0,124.0
2021-04-23 22:00:00+00:00,51.0,46.0,25.0,13.0,0.0,19.0,147.0
2021-04-23 23:00:00+00:00,51.0,46.0,25.0,13.0,0.0,19.0,174.0
2021-04-24 00:00:00+00:00,50.0,47.0,25.0,13.0,0.0,19.0,192.0
2021-04-24 01:00:00+00:00,48.0,47.0,25.0,13.0,0.0,19.0,181.0
2021-04-24 02:00:00+00:00,47.0,47.0,25.0,13.0,0.0,19.0,169.0
2021-04-24 03:00:00+00:00,47.0,47.0,25.0,13.0,1.0,19.0,154.0
2021-04-24 04:00:00+00:00,46.0,47.0,25.0,13.0,6.0,19.0,151.0
2021-04-24 05:00:00+00:00,46.0,47.0,25.0,13.0,12.0,19.0,144.0
2021-04-24 06:00:00+00:00,46.0,47.0,25.0,14.0,15.0,19.0,161.0
2021-04-24 07:00:00+00:00,45.0,46.0,25.0,14.0,18.0,19.0,219.0
2021-04-24 08:00:00+00:00,44.0,46.0,25.0,14.0,43.0,19.0,279.0
2021-04-24 09:00:00+00:00,44.0,46.0,25.0,14.0,42.0,19.0,321.0
2021-04-24 10:00:00+00:00,45.0,47.0,25.0,14.0,43.0,19.0,345.0
2021-04-24 11:00:00+00:00,45.0,46.0,25.0,14.0,44.0,19.0,359.0
2021-04-24 12:00:00+00:00,46.0,46.0,25.0,13.0,42.0,19.0,348.0
2021-04-24 13:00:00+00:00,46.0,46.0,25.0,13.0,15.0,19.0,333.0
2021-04-24 14:00:00+00:00,46.0,46.0,25.0,13.0,14.0,19.0,327.0
2021-04-24 15:00:00+00:00,45.0,47.0,33.0,13.0,9.0,19.0,303.0
2021-04-24 16:00:00+00:00,45.0,47.0,36.0,13.0,6.0,19.0,272.0
2021-04-24 17:00:00+00:00,46.0,47.0,68.0,13.0,1.0,19.0,230.0
2021-04-24 18:00:00+00:00,46.0,47.0,70.0,13.0,0.0,19.0,165.0
2021-04-24 19:00:00+00:00,45.0,47.0,68.0,13.0,0.0,19.0,153.0
2021-04-24 20:00:00+00:00,39.0,47.0,49.0,13.0,0.0,19.0,132.0
2021-04-24 21:00:00+00:00,35.0,47.0,32.0,14.0,0.0,19.0,113.0
2021-04-24 22:00:00+00:00,34.0,47.0,25.0,13.0,0.0,19.0,124.0
2021-04-24 23:00:00+00:00,35.0,47.0,25.0,13.0,0.0,19.0,128.0
2021-04-25 00:00:00+00:00,34.0,47.0,25.0,13.0,0.0,19.0,151.0
2021-04-25 01:00:00+00:00,34.0,48.0,25.0,13.0,0.0,19.0,136.0
2021-04-25 02:00:00+00:00,35.0,48.0,25.0,13.0,0.0,19.0,188.0
2021-04-25 03:00:00+00:00,34.0,47.0,25.0,13.0,1.0,19.0,148.0
2021-04-25 04:00:00+00:00,34.0,47.0,39.0,13.0,5.0,19.0,133.0
2021-04-25 05:00:00+00:00,34.0,47.0,25.0,13.0,9.0,19.0,107.0
2021-04-25 06:00:00+00:00,35.0,47.0,25.0,13.0,14.0,19.0,172.0
2021-04-25 07:00:00+00:00,35.0,47.0,25.0,13.0,17.0,19.0,252.0
2021-04-25 08:00:00+00:00,35.0,47.0,25.0,13.0,17.0,19.0,263.0
